usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
951,739,1001,599,3.63,3.66,5.3,4.9,969,806,899,614,0,139,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
951,728,1023,601,3.63,3.66,5.3,4.9,969,806,899,614,0,443,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
818,749,952,589,3.63,3.66,5.3,4.9,969,806,899,614,0,752,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
948,754,941,600,3.63,3.66,5.3,4.9,969,806,899,614,0,1072,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,2
993,769,890,601,3.63,3.66,5.3,4.9,969,806,899,614,0,1382,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
991,776,881,598,3.63,3.66,5.3,4.9,969,806,899,614,0,1692,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,2
985,766,934,603,3.63,3.66,5.3,4.9,969,806,899,614,0,2004,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,1
1004,744,992,600,3.63,3.66,5.3,4.9,969,806,899,614,0,2314,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,1
776,740,1000,588,3.63,3.66,5.3,4.9,969,806,899,614,0,2639,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
1005,751,992,599,3.63,3.66,5.3,4.9,969,806,899,614,0,2983,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,1
932,756,936,601,3.63,3.66,5.3,4.9,969,806,899,614,0,3330,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
899,766,916,603,3.63,3.66,5.3,4.9,969,806,899,614,0,3669,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
981,777,904,603,3.63,3.66,5.3,4.9,969,806,899,614,0,4040,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
959,773,910,599,3.63,3.66,5.3,4.9,969,806,899,614,0,4367,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
993,757,941,606,3.63,3.66,5.3,4.9,969,806,899,614,0,4706,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
1045,773,902,600,3.63,3.66,5.3,4.9,969,806,899,614,0,5055,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,1
1026,754,936,602,3.63,3.66,5.3,4.9,969,806,899,614,0,5407,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,1
944,763,925,606,3.63,3.66,5.3,4.9,969,806,899,614,0,5755,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
1029,755,961,600,3.63,3.66,5.3,4.9,969,806,899,614,0,6105,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,1
916,764,938,593,3.63,3.66,5.3,4.9,969,806,899,614,0,6442,..\movie\hinata_riku\usiro\after\220705_02(2).mp4,0
