usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
738,769,912,606,3.3,4.9,5.7,4.9,997,819,885,628,1,95,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
886,768,922,611,3.3,4.9,5.7,4.9,997,819,885,628,1,383,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
1184,807,876,617,3.3,4.9,5.7,4.9,997,819,885,628,1,670,..\movie\hinata_riku\usiro\after\220627_01.mp4,2
984,796,862,613,3.3,4.9,5.7,4.9,997,819,885,628,1,957,..\movie\hinata_riku\usiro\after\220627_01.mp4,2
839,825,812,609,3.3,4.9,5.7,4.9,997,819,885,628,1,1240,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
999,769,945,610,3.3,4.9,5.7,4.9,997,819,885,628,1,1505,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
960,789,904,601,3.3,4.9,5.7,4.9,997,819,885,628,1,1794,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
970,783,902,615,3.3,4.9,5.7,4.9,997,819,885,628,1,2077,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
953,788,879,613,3.3,4.9,5.7,4.9,997,819,885,628,1,2345,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
961,771,922,618,3.3,4.9,5.7,4.9,997,819,885,628,1,2612,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
1173,788,899,624,3.3,4.9,5.7,4.9,997,819,885,628,1,2892,..\movie\hinata_riku\usiro\after\220627_01.mp4,1
1114,790,895,613,3.3,4.9,5.7,4.9,997,819,885,628,1,3181,..\movie\hinata_riku\usiro\after\220627_01.mp4,1
1078,756,981,613,3.3,4.9,5.7,4.9,997,819,885,628,1,3490,..\movie\hinata_riku\usiro\after\220627_01.mp4,1
806,786,895,612,3.3,4.9,5.7,4.9,997,819,885,628,1,3818,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
916,807,860,613,3.3,4.9,5.7,4.9,997,819,885,628,1,4172,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
1167,768,933,620,3.3,4.9,5.7,4.9,997,819,885,628,1,4490,..\movie\hinata_riku\usiro\after\220627_01.mp4,1
904,810,837,610,3.3,4.9,5.7,4.9,997,819,885,628,1,4815,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
908,848,786,616,3.3,4.9,5.7,4.9,997,819,885,628,1,5149,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
1013,779,911,611,3.3,4.9,5.7,4.9,997,819,885,628,1,5466,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
835,797,884,605,3.3,4.9,5.7,4.9,997,819,885,628,1,5773,..\movie\hinata_riku\usiro\after\220627_01.mp4,0
