usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
924,755,939,641,3.63,3.66,5.3,4.9,986,808,899,658,1,142,..\movie\hinata_riku\usiro\after\220620_02.mp4,2
964,749,968,643,3.63,3.66,5.3,4.9,986,808,899,658,1,456,..\movie\hinata_riku\usiro\after\220620_02.mp4,1
982,739,987,638,3.63,3.66,5.3,4.9,986,808,899,658,1,802,..\movie\hinata_riku\usiro\after\220620_02.mp4,1
1119,768,929,655,3.63,3.66,5.3,4.9,986,808,899,658,1,1169,..\movie\hinata_riku\usiro\after\220620_02.mp4,1
928,748,1000,645,3.63,3.66,5.3,4.9,986,808,899,658,1,1494,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
850,763,937,641,3.63,3.66,5.3,4.9,986,808,899,658,1,1804,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
954,761,938,643,3.63,3.66,5.3,4.9,986,808,899,658,1,2119,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
970,749,966,642,3.63,3.66,5.3,4.9,986,808,899,658,1,2419,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
1030,759,946,646,3.63,3.66,5.3,4.9,986,808,899,658,1,2709,..\movie\hinata_riku\usiro\after\220620_02.mp4,2
1017,741,995,639,3.63,3.66,5.3,4.9,986,808,899,658,1,3010,..\movie\hinata_riku\usiro\after\220620_02.mp4,1
1073,747,998,637,3.63,3.66,5.3,4.9,986,808,899,658,1,3300,..\movie\hinata_riku\usiro\after\220620_02.mp4,1
949,751,972,644,3.63,3.66,5.3,4.9,986,808,899,658,1,3601,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
956,771,900,647,3.63,3.66,5.3,4.9,986,808,899,658,1,3913,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
982,751,959,647,3.63,3.66,5.3,4.9,986,808,899,658,1,4207,..\movie\hinata_riku\usiro\after\220620_02.mp4,2
902,749,974,642,3.63,3.66,5.3,4.9,986,808,899,658,1,4518,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
936,749,995,635,3.63,3.66,5.3,4.9,986,808,899,658,1,4819,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
1024,773,926,642,3.63,3.66,5.3,4.9,986,808,899,658,1,5108,..\movie\hinata_riku\usiro\after\220620_02.mp4,1
895,752,954,641,3.63,3.66,5.3,4.9,986,808,899,658,1,5403,..\movie\hinata_riku\usiro\after\220620_02.mp4,0
1071,755,992,640,3.63,3.66,5.3,4.9,986,808,899,658,1,5700,..\movie\hinata_riku\usiro\after\220620_02.mp4,1
959,745,936,644,3.63,3.66,5.3,4.9,986,808,899,658,1,5996,..\movie\hinata_riku\usiro\after\220620_02.mp4,2
