usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
763,729,982,605,3.3,4.9,5.7,4.9,953,802,895,622,1,121,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
961,723,1056,608,3.3,4.9,5.7,4.9,953,802,895,622,1,397,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
863,733,1007,604,3.3,4.9,5.7,4.9,953,802,895,622,1,682,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
1022,744,985,608,3.3,4.9,5.7,4.9,953,802,895,622,1,976,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
984,727,1032,611,3.3,4.9,5.7,4.9,953,802,895,622,1,1244,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
1020,736,1037,607,3.3,4.9,5.7,4.9,953,802,895,622,1,1549,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
877,731,1024,608,3.3,4.9,5.7,4.9,953,802,895,622,1,1845,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
1118,749,982,599,3.3,4.9,5.7,4.9,953,802,895,622,1,2140,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
1019,691,1216,609,3.3,4.9,5.7,4.9,953,802,895,622,1,2446,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
827,770,912,602,3.3,4.9,5.7,4.9,953,802,895,622,1,2842,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
812,745,980,602,3.3,4.9,5.7,4.9,953,802,895,622,1,3148,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
914,750,972,604,3.3,4.9,5.7,4.9,953,802,895,622,1,3443,..\movie\hinata_kento\usiro\after\220628_01.mp4,2
924,763,903,604,3.3,4.9,5.7,4.9,953,802,895,622,1,3760,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
905,725,1044,608,3.3,4.9,5.7,4.9,953,802,895,622,1,4069,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
965,735,1013,599,3.3,4.9,5.7,4.9,953,802,895,622,1,4380,..\movie\hinata_kento\usiro\after\220628_01.mp4,2
1034,727,1045,611,3.3,4.9,5.7,4.9,953,802,895,622,1,4696,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
1019,741,983,611,3.3,4.9,5.7,4.9,953,802,895,622,1,5019,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
940,717,1057,599,3.3,4.9,5.7,4.9,953,802,895,622,1,5375,..\movie\hinata_kento\usiro\after\220628_01.mp4,0
957,726,1024,604,3.3,4.9,5.7,4.9,953,802,895,622,1,5741,..\movie\hinata_kento\usiro\after\220628_01.mp4,1
971,724,1055,608,3.3,4.9,5.7,4.9,953,802,895,622,1,6073,..\movie\hinata_kento\usiro\after\220628_01.mp4,2
