usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1062,723,1042,577,3.7,4.9,4.8,3.66,911,794,908,586,0,202,..\movie\hinata_kento\usiro\after\220705_03.mp4,2
992,700,1105,572,3.7,4.9,4.8,3.66,911,794,908,586,0,582,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1053,732,982,574,3.7,4.9,4.8,3.66,911,794,908,586,0,968,..\movie\hinata_kento\usiro\after\220705_03.mp4,1
1046,715,1062,570,3.7,4.9,4.8,3.66,911,794,908,586,0,1350,..\movie\hinata_kento\usiro\after\220705_03.mp4,2
944,731,989,565,3.7,4.9,4.8,3.66,911,794,908,586,0,1721,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1035,697,1160,568,3.7,4.9,4.8,3.66,911,794,908,586,0,2081,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1003,723,1039,569,3.7,4.9,4.8,3.66,911,794,908,586,0,2468,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
904,703,1068,566,3.7,4.9,4.8,3.66,911,794,908,586,0,2817,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
954,718,1025,568,3.7,4.9,4.8,3.66,911,794,908,586,0,3160,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1007,712,1084,671,3.7,4.9,4.8,3.66,911,794,908,586,0,3506,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
886,724,1026,560,3.7,4.9,4.8,3.66,911,794,908,586,0,3880,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1069,710,1056,574,3.7,4.9,4.8,3.66,911,794,908,586,0,4231,..\movie\hinata_kento\usiro\after\220705_03.mp4,1
1008,719,1051,571,3.7,4.9,4.8,3.66,911,794,908,586,0,4581,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1007,712,1031,575,3.7,4.9,4.8,3.66,911,794,908,586,0,5021,..\movie\hinata_kento\usiro\after\220705_03.mp4,2
966,717,1044,575,3.7,4.9,4.8,3.66,911,794,908,586,0,5457,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1108,724,1041,572,3.7,4.9,4.8,3.66,911,794,908,586,0,5837,..\movie\hinata_kento\usiro\after\220705_03.mp4,2
1078,711,1076,577,3.7,4.9,4.8,3.66,911,794,908,586,0,6241,..\movie\hinata_kento\usiro\after\220705_03.mp4,2
932,715,1061,564,3.7,4.9,4.8,3.66,911,794,908,586,0,6628,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
1060,709,1100,571,3.7,4.9,4.8,3.66,911,794,908,586,0,7003,..\movie\hinata_kento\usiro\after\220705_03.mp4,2
873,700,1102,560,3.7,4.9,4.8,3.66,911,794,908,586,0,7422,..\movie\hinata_kento\usiro\after\220705_03.mp4,0
