usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
977,757,990,591,3.7,4.9,4.8,3.66,956,823,899,608,0,151,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,1
903,755,1035,584,3.7,4.9,4.8,3.66,956,823,899,608,0,485,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
988,751,1042,595,3.7,4.9,4.8,3.66,956,823,899,608,0,817,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,2
937,752,1008,592,3.7,4.9,4.8,3.66,956,823,899,608,0,1167,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
947,780,950,589,3.7,4.9,4.8,3.66,956,823,899,608,0,1539,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,2
859,756,996,590,3.7,4.9,4.8,3.66,956,823,899,608,0,1863,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
937,758,1027,593,3.7,4.9,4.8,3.66,956,823,899,608,0,2202,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
948,759,979,590,3.7,4.9,4.8,3.66,956,823,899,608,0,2539,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
1012,745,1053,594,3.7,4.9,4.8,3.66,956,823,899,608,0,2866,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,1
837,3206,1011,589,3.7,4.9,4.8,3.66,956,823,899,608,0,3206,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
777,749,1032,589,3.7,4.9,4.8,3.66,956,823,899,608,0,3556,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
1017,751,1042,601,3.7,4.9,4.8,3.66,956,823,899,608,0,3896,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,1
882,746,1039,592,3.7,4.9,4.8,3.66,956,823,899,608,0,4249,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
1016,764,994,598,3.7,4.9,4.8,3.66,956,823,899,608,0,4589,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,1
945,751,1042,591,3.7,4.9,4.8,3.66,956,823,899,608,0,4943,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
1045,745,1054,593,3.7,4.9,4.8,3.66,956,823,899,608,0,5313,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,1
941,756,1024,599,3.7,4.9,4.8,3.66,956,823,899,608,0,5692,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,2
913,744,1063,593,3.7,4.9,4.8,3.66,956,823,899,608,0,6052,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,0
925,766,980,593,3.7,4.9,4.8,3.66,956,823,899,608,0,6427,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,2
956,740,1038,589,3.7,4.9,4.8,3.66,956,823,899,608,0,6797,..\movie\hinata_kento\usiro\after\220705_03(2).mp4,1
