usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target,raw_x,raw_y,raw_z,offset_x,offset_z,court_x,court_z
1032,760,954,592,3.7,4.9,4.8,3.66,971,805,905,608,1,592,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.191193272,0.115411984,2.98E-05,-0.030973012,-0.414138263,4.722166284,4.414168015
964,736,1051,594,3.7,4.9,4.8,3.66,971,805,905,608,1,936,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.047203545,0.022249276,0.819004861,0,0,4.483769467,5.233143124
834,735,1019,589,3.7,4.9,4.8,3.66,971,805,905,608,1,1262,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.479059772,0.06541154,0.532651971,0,0,4.05191324,4.946790234
1019,751,972,592,3.7,4.9,4.8,3.66,971,805,905,608,1,1615,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.140703853,0.090803885,0.153953427,0,0,4.671676865,4.56809169
1097,738,1038,596,3.7,4.9,4.8,3.66,971,805,905,608,1,1947,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.376153979,0.013585106,0.729737192,0,0,4.907126991,5.143875455
859,731,1003,589,3.7,4.9,4.8,3.66,971,805,905,608,1,2298,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.405437046,0.064483467,0.403623456,0,0,4.125535966,4.817761719
878,729,1049,585,3.7,4.9,4.8,3.66,971,805,905,608,1,2632,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.318874095,0.055641845,0.787247063,0,0,4.212098918,5.201385326
1095,754,1003,598,3.7,4.9,4.8,3.66,971,805,905,608,1,2986,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.390116121,0.048659399,0.426086817,0,0,4.921089133,4.84022508
910,730,1052,592,3.7,4.9,4.8,3.66,971,805,905,608,1,3317,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.216668317,0.02450303,0.817878181,0,0,4.314304695,5.232016444
1047,748,1009,593,3.7,4.9,4.8,3.66,971,805,905,608,1,3671,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.226780743,0.060693916,0.473080368,0,0,4.757753755,4.887218631
1015,762,926,590,3.7,4.9,4.8,3.66,971,805,905,608,1,4027,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.134785762,0.14381543,-0.239311863,0,0,4.665758774,4.1748264
920,729,1037,593,3.7,4.9,4.8,3.66,971,805,905,608,1,4387,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.189513345,0.024870058,0.69399592,0,0,4.341459667,5.108134183
912,736,1051,585,3.7,4.9,4.8,3.66,971,805,905,608,1,4749,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.210702518,0.063676072,0.809866233,0,0,4.320270494,5.224004496
985,735,1018,586,3.7,4.9,4.8,3.66,971,805,905,608,1,5095,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,0.019631887,0.068826153,0.542849142,0,0,4.550604899,4.956987405
610,740,1015,589,3.7,4.9,4.8,3.66,971,805,905,608,1,5464,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-1.231519378,0.090367799,0.473425701,0,0,3.299453634,4.887563964
1117,753,982,597,3.7,4.9,4.8,3.66,971,805,905,608,1,5839,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.478570728,0.060560787,0.244918388,0,0,5.009543741,4.659056651
933,754,965,591,3.7,4.9,4.8,3.66,971,805,905,608,1,6206,..\movie\hinata_kento\usiro\after\220617_03.MP4,0,-0.163796871,0.109729161,0.092163562,0,0,4.367176141,4.506301825
906,747,953,588,3.7,4.9,4.8,3.66,971,805,905,608,1,6599,..\movie\hinata_kento\usiro\after\220617_03.MP4,2,-0.264082521,0.117535474,-0.008289237,0,0,4.266890491,4.405849026
1152,739,1047,593,3.7,4.9,4.8,3.66,971,805,905,608,1,6956,..\movie\hinata_kento\usiro\after\220617_03.MP4,1,0.542843477,0.020222505,0.816852861,0,0,5.073816489,5.230991124
