usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1035,748,961,590,3.63,3.66,5.3,4.9,979,805,901,608,1,138,..\movie\hinata_kento\usiro\after\220729_02 .mp4,1
910,748,959,594,3.63,3.66,5.3,4.9,979,805,901,608,1,442,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
1117,763,935,599,3.63,3.66,5.3,4.9,979,805,901,608,1,782,..\movie\hinata_kento\usiro\after\220729_02 .mp4,2
894,771,926,590,3.63,3.66,5.3,4.9,979,805,901,608,1,1127,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
923,746,983,597,3.63,3.66,5.3,4.9,979,805,901,608,1,1856,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
868,742,985,591,3.63,3.66,5.3,4.9,979,805,901,608,1,2194,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
997,744,980,587,3.63,3.66,5.3,4.9,979,805,901,608,1,2469,..\movie\hinata_kento\usiro\after\220729_02 .mp4,1
1127,740,988,590,3.63,3.66,5.3,4.9,979,805,901,608,1,2778,..\movie\hinata_kento\usiro\after\220729_02 .mp4,1
1099,759,917,598,3.63,3.66,5.3,4.9,979,805,901,608,1,3095,..\movie\hinata_kento\usiro\after\220729_02 .mp4,1
893,750,981,586,3.63,3.66,5.3,4.9,979,805,901,608,1,3389,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
1008,769,914,596,3.63,3.66,5.3,4.9,979,805,901,608,1,3701,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
887,774,905,586,3.63,3.66,5.3,4.9,979,805,901,608,1,4041,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
936,728,1017,587,3.63,3.66,5.3,4.9,979,805,901,608,1,4341,..\movie\hinata_kento\usiro\after\220729_02 .mp4,2
967,722,1061,589,3.63,3.66,5.3,4.9,979,805,901,608,1,4672,..\movie\hinata_kento\usiro\after\220729_02 .mp4,2
936,748,968,593,3.63,3.66,5.3,4.9,979,805,901,608,1,4986,..\movie\hinata_kento\usiro\after\220729_02 .mp4,2
979,752,979,591,3.63,3.66,5.3,4.9,979,805,901,608,1,5298,..\movie\hinata_kento\usiro\after\220729_02 .mp4,1
1048,747,959,593,3.63,3.66,5.3,4.9,979,805,901,608,1,5602,..\movie\hinata_kento\usiro\after\220729_02 .mp4,1
894,745,965,590,3.63,3.66,5.3,4.9,979,805,901,608,1,5898,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
740,746,963,581,3.63,3.66,5.3,4.9,979,805,901,608,1,6196,..\movie\hinata_kento\usiro\after\220729_02 .mp4,0
