usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
951,793,866,586,3.7,4.9,4.8,3.66,971,805,905,608,1,203,..\movie\hinata_kento\usiro\after\220617_03.mp4,2
1032,760,954,592,3.7,4.9,4.8,3.66,971,805,905,608,1,592,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
964,736,1051,594,3.7,4.9,4.8,3.66,971,805,905,608,1,936,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
834,735,1019,589,3.7,4.9,4.8,3.66,971,805,905,608,1,1262,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
1019,751,972,592,3.7,4.9,4.8,3.66,971,805,905,608,1,1615,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
1097,738,1038,596,3.7,4.9,4.8,3.66,971,805,905,608,1,1947,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
859,731,1003,589,3.7,4.9,4.8,3.66,971,805,905,608,1,2298,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
878,729,1049,585,3.7,4.9,4.8,3.66,971,805,905,608,1,2632,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
1095,754,1003,598,3.7,4.9,4.8,3.66,971,805,905,608,1,2986,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
910,730,1052,592,3.7,4.9,4.8,3.66,971,805,905,608,1,3317,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
1047,748,1009,593,3.7,4.9,4.8,3.66,971,805,905,608,1,3671,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
1015,762,926,590,3.7,4.9,4.8,3.66,971,805,905,608,1,4027,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
920,729,1037,593,3.7,4.9,4.8,3.66,971,805,905,608,1,4387,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
912,736,1051,585,3.7,4.9,4.8,3.66,971,805,905,608,1,4749,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
985,735,1018,586,3.7,4.9,4.8,3.66,971,805,905,608,1,5095,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
610,740,1015,589,3.7,4.9,4.8,3.66,971,805,905,608,1,5464,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
1117,753,982,597,3.7,4.9,4.8,3.66,971,805,905,608,1,5839,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
933,754,965,591,3.7,4.9,4.8,3.66,971,805,905,608,1,6206,..\movie\hinata_kento\usiro\after\220617_03.mp4,0
906,747,953,588,3.7,4.9,4.8,3.66,971,805,905,608,1,6599,..\movie\hinata_kento\usiro\after\220617_03.mp4,2
1152,739,1047,593,3.7,4.9,4.8,3.66,971,805,905,608,1,6956,..\movie\hinata_kento\usiro\after\220617_03.mp4,1
