usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
892,761,984,585,3.63,3.66,5.3,4.9,959,822,901,610,0,157,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,2
1070,770,933,601,3.63,3.66,5.3,4.9,959,822,901,610,0,466,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,1
870,802,883,586,3.63,3.66,5.3,4.9,959,822,901,610,0,755,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,0
950,756,1018,591,3.63,3.66,5.3,4.9,959,822,901,610,0,1045,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,1
908,739,1049,597,3.63,3.66,5.3,4.9,959,822,901,610,0,1348,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,1
958,808,864,586,3.63,3.66,5.3,4.9,959,822,901,610,0,1665,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,0
1074,769,957,602,3.63,3.66,5.3,4.9,959,822,901,610,0,1962,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,1
1042,750,1017,598,3.63,3.66,5.3,4.9,959,822,901,610,0,2253,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,1
931,780,936,590,3.63,3.66,5.3,4.9,959,822,901,610,0,2563,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,2
883,803,876,590,3.63,3.66,5.3,4.9,959,822,901,610,0,2885,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,0
833,769,961,594,3.63,3.66,5.3,4.9,959,822,901,610,0,3190,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,2
964,804,844,596,3.63,3.66,5.3,4.9,959,822,901,610,0,3511,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,0
882,739,1043,589,3.63,3.66,5.3,4.9,959,822,901,610,0,3809,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,1
879,782,931,595,3.63,3.66,5.3,4.9,959,822,901,610,0,4156,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,2
936,779,946,592,3.63,3.66,5.3,4.9,959,822,901,610,0,4468,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,2
872,810,865,588,3.63,3.66,5.3,4.9,959,822,901,610,0,4802,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,0
976,792,908,587,3.63,3.66,5.3,4.9,959,822,901,610,0,5116,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,2
801,765,999,589,3.63,3.66,5.3,4.9,959,822,901,610,0,5426,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,0
951,791,918,594,3.63,3.66,5.3,4.9,959,822,901,610,0,5749,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,2
1065,792,897,596,3.63,3.66,5.3,4.9,959,822,901,610,0,6076,..\movie\keisuke_riku\usiro\after\220707_02(2).mp4,1
