name,No,receive_mae,receive_yoko,result,under_over,v_start,v_stop,v_frame,t_movie,mae_x,mae_y,mae_w,mae_h,mae_co,yoko_x,yoko_y,yoko_w,yoko_h,yoko_co,x_diff,y_diff,z_diff,raw_x,raw_y,raw_z,cor_x,cor_y,cor_z,x,y,z
hagino_fukai,92,39218,39202,0,0,10485,10558,73,1.217884551,0.462,0.237,0.025,0.043,1.0,0.468,0.328,0.011,0.022,0.998,-0.05,-0.272,-0.001,-0.6085756147504687,1.6645008064307014,-0.4501213952409445,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,93,41449,41433,1,1,11038,11114,76,1.267934601,0.188,0.417,0.024,0.04,1.0,0.46,0.402,0.015,0.027,1.0,-0.324,-0.092,-0.009,-4.082299092303654,0.5981764679159645,-0.43313290539391786,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,94,43944,43928,1,1,11582,11671,89,1.484818151,0.34,0.577,0.037,0.067,0.997,0.615,0.475,0.012,0.022,1.0,-0.172,0.067,0.146,-1.7542852513779028,-0.15793312999377832,1.6918210613449012,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,95,46135,46119,1,1,12188,12295,107,1.785118452,0.405,0.415,0.023,0.043,1.0,0.462,0.412,0.01,0.018,0.991,-0.107,-0.094,-0.007,-1.340074324397548,0.6403624003371511,-0.5154371306513884,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,96,47933,47917,1,0,12752,12842,90,1.501501502,0.483,0.304,0.02,0.04,1.0,0.447,0.358,0.011,0.019,0.997,-0.029,-0.205,-0.022,-0.35207391720089287,1.32392055609683,-0.791655522612279,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,97,49797,49781,0,1,13198,13291,93,1.551551552,0.555,0.523,0.03,0.055,1.0,0.565,0.461,0.01,0.019,0.936,0.043,0.013,0.097,0.49275881851314685,0.07237225721121598,1.1450767699467832,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,98,51593,51577,1,1,13660,13756,96,1.601601602,0.3549999999999999,0.353,0.025,0.045,1.0,0.47200000000000003,0.38,0.013,0.022,1.0,-0.157,-0.156,0.004,-1.9504117629015136,0.9690662677929707,-0.3508388260320081,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,99,53626,53610,1,1,14123,14205,82,1.368034701,0.307,0.392,0.024,0.044,1.0,0.47,0.398,0.013,0.025,1.0,-0.205,-0.117,0.002,-2.5570143917422827,0.7417931166761595,-0.36101454578842157,-0.16835,-0.7409,-0.30978,,,
hagino_fukai,100,57561,57545,0,1,14631,14713,82,1.368034701,0.786,0.489,0.028,0.051,1.0,0.501,0.451,0.009,0.019,0.993,0.274,-0.02,0.032,3.343152189481624,0.26339946663548547,0.08237708036480024,-0.16835,-0.7409,-0.30978,,,
hagino_tekido,1,935,967,0,0,28937,29035,98,1.634968302,0.543,0.419,0.027,0.044,1.0,0.545,0.373,0.011,0.018,0.967,0.031,-0.09,0.076,0.37415705354889767,0.8163368964909682,0.8026015759688314,-0.24079,-0.51197,0.408272,,,
hagino_tekido,2,3080,3112,1,0,29469,29571,102,1.701701702,0.431,0.344,0.024,0.046,1.0,0.534,0.333,0.01,0.02,1.0,-0.081,-0.165,0.065,-0.913305181541952,1.1934024294748158,0.5662753838403638,-0.24079,-0.51197,0.408272,,,
hagino_tekido,3,5619,5651,1,0,30114,30205,91,1.518184852,0.437,0.324,0.021,0.04,1.0,0.48800000000000004,0.318,0.01,0.02,0.998,-0.075,-0.186,0.02,-0.9006253458307831,1.3635342412294016,-0.13546257180359553,-0.24079,-0.51197,0.408272,,,
hagino_tekido,4,7953,7985,0,0,30705,30788,83,1.384718051,0.652,0.322,0.026,0.039,1.0,0.524,0.334,0.01,0.019,0.965,0.14,-0.187,0.055,1.656128119677549,1.3897608740076899,0.49086164380605485,-0.24079,-0.51197,0.408272,,,
hagino_tekido,5,10004,10036,1,1,31225,31300,75,1.251251251,0.732,0.508,0.028,0.049,1.0,0.547,0.413,0.009,0.017,0.977,0.22,-0.002,0.078,2.474928600028396,0.3936767449083524,0.9524559639414838,-0.24079,-0.51197,0.408272,,,
hagino_tekido,6,12594,12626,1,1,31856,31947,91,1.518184852,0.47,0.466,0.022,0.042,1.0,0.499,0.393,0.011,0.02,0.999,-0.042,-0.043,0.03,-0.4855650812742271,0.5552031287354395,0.033445477723912834,-0.24079,-0.51197,0.408272,,,
hagino_tekido,7,15223,15255,0,1,32515,32603,88,1.468134801,0.226,0.372,0.025,0.039,0.978,0.468,0.331,0.014,0.026,0.999,-0.286,-0.138,0.0,-3.575917450611691,1.0169588229866608,-0.355335800059182,-0.24079,-0.51197,0.408272,,,
hagino_tekido,8,17982,18014,0,1,33208,33292,84,1.401401401,0.766,0.486,0.026,0.048,1.0,0.537,0.406,0.009,0.02,0.999,0.254,-0.023,0.068,2.9024130320964163,0.5125107178552707,0.7814239751497861,-0.24079,-0.51197,0.408272,,,
hagino_tekido,9,20971,21003,1,1,33936,34039,103,1.718385052,0.211,0.419,0.024,0.04,1.0,0.478,0.354,0.012,0.024,1.0,-0.301,-0.091,0.009,-3.723018694558315,0.7603020554205893,-0.22919664800292228,-0.24079,-0.51197,0.408272,,,
hagino_tekido,10,23218,23250,0,1,34517,34600,83,1.384718051,0.5849999999999999,0.488,0.023,0.047,1.0,0.534,0.403,0.011,0.02,0.999,0.073,-0.022,0.065,0.8628030721023185,0.46851062403081567,0.639227341965084,-0.24079,-0.51197,0.408272,,,
hagino_tekido,11,26306,26338,0,0,35284,35371,87,1.451451451,0.468,0.327,0.022,0.041,1.0,0.509,0.323,0.01,0.02,0.992,-0.044,-0.182,0.041,-0.5025912326556056,1.334145404782544,0.19047388859759923,-0.24079,-0.51197,0.408272,,,
hagino_tekido,12,28506,28538,1,1,35815,35921,106,1.768435102,0.74,0.521,0.03,0.045,1.0,0.567,0.417,0.009,0.018,0.993,0.228,0.012,0.098,2.4672559451667633,0.3332022492133453,1.331879312855896,-0.24079,-0.51197,0.408272,,,
hagino_tekido,13,31083,31115,1,1,36469,36565,96,1.601601602,0.316,0.59,0.028,0.047,1.0,0.56,0.446,0.012,0.021,1.0,-0.196,0.081,0.091,-2.1778559025102084,-0.1061199964726596,0.8745254357145201,-0.24079,-0.51197,0.408272,,,
hagino_tekido,14,33776,33808,1,0,37123,37237,114,1.901901902,0.406,0.31,0.03,0.06,1.0,0.655,0.345,0.012,0.021,1.0,-0.106,-0.199,0.186,-0.9914736993883873,1.1381990019699546,2.3981492094626953,-0.24079,-0.51197,0.408272,,,
hagino_tekido,15,36170,36202,0,1,37742,37835,93,1.551551552,0.452,0.471,0.026,0.039,1.0,0.513,0.392,0.009,0.02,0.997,-0.06,-0.038,0.044,-0.6906016506175467,0.5340724923620912,0.2499469132861448,-0.24079,-0.51197,0.408272,,,
hagino_tekido,16,38501,38533,1,1,38326,38416,90,1.501501502,0.543,0.518,0.024,0.048,1.0,0.57,0.417,0.01,0.02,0.998,0.031,0.008,0.101,0.35890493122719036,0.2943340555252062,1.2182878944580355,-0.24079,-0.51197,0.408272,,,
hagino_tekido,17,40816,40848,1,1,38918,38995,77,1.284617951,0.367,0.458,0.025,0.044,1.0,0.529,0.388,0.012,0.021,0.998,-0.145,-0.051,0.06,-1.670307013049026,0.5613832365727002,0.4631073414254615,-0.24079,-0.51197,0.408272,,,
hagino_tekido,18,43523,43555,1,0,39559,39671,112,1.868535202,0.354,0.33,0.031,0.054,1.0,0.611,0.339,0.011,0.019,0.998,-0.158,-0.18,0.142,-1.6166482696647504,1.1212907478196819,1.6519108761695338,-0.24079,-0.51197,0.408272,,,
hagino_tekido,19,45918,45950,0,1,40182,40270,88,1.468134801,0.849,0.432,0.028,0.044,1.0,0.533,0.384,0.008,0.015,0.996,0.337,-0.077,0.065,3.8580648654166607,0.8386697386965588,0.7417237537539976,-0.24079,-0.51197,0.408272,,,
hagino_tekido,20,49458,49490,0,1,41073,41153,80,1.334668001,0.721,0.526,0.027,0.046,1.0,0.558,0.423,0.011,0.021,0.981,0.209,0.017,0.09,2.3060810623957817,0.2812307502711537,1.1500477717630933,-0.24079,-0.51197,0.408272,,,
hagino_tekido,21,57221,57253,1,1,42996,43092,96,1.601601602,0.185,0.605,0.025,0.04,0.989,0.52,0.464,0.015,0.021,1.0,-0.327,0.096,0.052,-3.8643349980321635,-0.2563080163234529,0.2772369799079889,-0.24079,-0.51197,0.408272,,,
hagino_tekido,22,59883,59915,1,0,43657,43757,100,1.668335002,0.276,0.343,0.027,0.045,1.0,0.557,0.328,0.01,0.022,0.982,-0.236,-0.166,0.088,-2.6459463789351254,1.1191707471617547,0.8018279406333615,-0.24079,-0.51197,0.408272,,,
hagino_tekido,23,62643,62675,1,0,44320,44446,126,2.102102102,0.506,0.332,0.025,0.048,1.0,0.545,0.333,0.011,0.019,0.998,-0.006,-0.177,0.077,-0.04442822557050411,1.2634899899438898,0.7803146113641015,-0.24079,-0.51197,0.408272,,,
hagino_tekido,24,67445,67477,0,1,45559,45645,86,1.434768101,0.067,0.672,0.029,0.06,1.0,0.589,0.486,0.014,0.026,1.0,-0.445,0.163,0.121,-4.913936403132083,-0.5187294963804966,0.9974106033065202,-0.24079,-0.51197,0.408272,,,
hagino_tekido,25,70889,70921,0,0,46385,46505,120,2.002002002,0.412,0.356,0.021,0.038,1.0,0.469,0.327,0.01,0.018,0.997,-0.1,-0.153,0.001,-1.2397665991998066,1.2088643213646124,-0.41506800832837415,-0.24079,-0.51197,0.408272,,,
hagino_tekido,26,1197,1259,0,0,156,238,82,1.368034701,0.524,0.352,0.024,0.05,1.0,0.548,0.344,0.01,0.019,0.997,0.012,-0.158,0.079,0.15866661715481356,1.1554226125577014,0.8404433267699499,-0.25001,-0.518,0.374707,,,
hagino_tekido,27,3701,3763,0,1,780,863,83,1.384718051,0.423,0.47800000000000004,0.023,0.042,1.0,0.515,0.396,0.01,0.021,0.999,-0.089,-0.032,0.046,-1.034058099023165,0.48280636242662867,0.2740569302150098,-0.25001,-0.518,0.374707,,,
hagino_tekido,28,6467,6529,1,1,1451,1554,103,1.718385052,0.755,0.384,0.023,0.041,1.0,0.473,0.357,0.009,0.014,0.529,0.243,-0.126,0.004,3.118079591958035,1.1643940999772209,-0.4705993844896199,-0.25001,-0.518,0.374707,,,
hagino_tekido,29,9099,9161,1,1,2129,2212,83,1.384718051,0.555,0.573,0.024,0.048,1.0,0.5559999999999999,0.437,0.011,0.022,1.0,0.043,0.064,0.087,0.500297963590108,0.02911580835767099,0.994297741419455,-0.25001,-0.518,0.374707,,,
hagino_tekido,30,14587,14649,1,0,3461,3582,121,2.018685352,0.662,0.326,0.026,0.042,1.0,0.538,0.336,0.01,0.02,0.957,0.15,-0.183,0.069,1.7293963351362986,1.3556145401609057,0.7475263763332485,-0.25001,-0.518,0.374707,,,
hagino_tekido,31,17723,17785,0,1,4279,4365,86,1.434768101,0.409,0.453,0.024,0.044,1.0,0.499,0.383,0.009,0.016,0.991,-0.103,-0.056,0.03,-1.2277407922830588,0.6197442363489304,0.031699195064651124,-0.25001,-0.518,0.374707,,,
hagino_tekido,32,20068,20130,1,1,4864,4951,87,1.451451451,0.664,0.48400000000000004,0.025,0.043,1.0,0.532,0.4,0.009,0.016,0.986,0.152,-0.025,0.063,1.770504211059768,0.52133787819987,0.6400670766751978,-0.25001,-0.518,0.374707,,,
hagino_tekido,33,22865,22927,1,0,5563,5650,87,1.451451451,0.482,0.357,0.024,0.047,1.0,0.531,0.34,0.011,0.018,0.985,-0.03,-0.152,0.062,-0.3238293668837474,1.1492908191373143,0.5427736985851768,-0.25001,-0.518,0.374707,,,
hagino_tekido,34,25567,25629,0,1,6238,6324,86,1.434768101,0.503,0.407,0.023,0.038,1.0,0.504,0.363,0.011,0.019,0.887,-0.009,-0.102,0.036,-0.08353815139557677,0.9045388097389262,0.11524368196921092,-0.25001,-0.518,0.374707,,,
hagino_tekido,35,28033,28095,0,1,6834,6940,106,1.768435102,0.822,0.517,0.025,0.049,1.0,0.526,0.417,0.01,0.019,0.967,0.31,0.008,0.057,3.603445666971019,0.3677270743802526,0.5898011971714209,-0.25001,-0.518,0.374707,,,
hagino_tekido,36,33219,33281,0,0,7453,7523,70,1.167834501,0.368,0.442,0.025,0.043,1.0,0.555,0.374,0.011,0.019,0.999,-0.144,-0.068,0.086,-1.5989012593263774,0.6665063617761996,0.8424887529609982,-0.25001,-0.518,0.374707,,,
hagino_tekido,37,35757,35819,1,1,8139,8236,97,1.618284952,0.854,0.448,0.023,0.034,0.996,0.47,0.385,0.008,0.015,0.992,0.342,-0.061,0.002,4.41490758361982,0.822345171636257,-0.5682918436793147,-0.25001,-0.518,0.374707,,,
hagino_tekido,38,38641,38703,1,0,8750,8869,119,1.985318652,0.41,0.352,0.02,0.039,1.0,0.475,0.322,0.011,0.019,0.966,-0.102,-0.157,0.006,-1.2551454422224475,1.2391615718339026,-0.32534807871405325,-0.25001,-0.518,0.374707,,,
hagino_tekido,39,41204,41266,0,1,9478,9590,112,1.868535202,0.698,0.585,0.026,0.051,1.0,0.554,0.439,0.009,0.019,0.995,0.186,0.076,0.085,2.0735679941944607,0.00826113497706565,1.0600963248184403,-0.25001,-0.518,0.374707,,,
hagino_tekido,40,43994,44056,1,0,10149,10230,81,1.351351351,0.435,0.336,0.023,0.042,1.0,0.507,0.324,0.011,0.02,0.983,-0.077,-0.173,0.038,-0.9012243192255522,1.2805639870714294,0.15459412172673392,-0.25001,-0.518,0.374707,,,
hagino_tekido,41,46650,46712,1,1,10834,10927,93,1.551551552,0.635,0.472,0.024,0.046,1.0,0.531,0.396,0.01,0.019,0.97,0.123,-0.037,0.062,1.4415229176695328,0.5716052065102529,0.6094247430980697,-0.25001,-0.518,0.374707,,,
hagino_tekido,42,49121,49183,1,1,11480,11590,110,1.835168502,0.693,0.4759999999999999,0.026,0.042,1.0,0.522,0.396,0.009,0.016,0.975,0.181,-0.034,0.054,2.1386601112177437,0.5800779324247857,0.4680850273324886,-0.25001,-0.518,0.374707,,,
hagino_tekido,43,51451,51513,0,1,12110,12207,97,1.618284952,0.223,0.437,0.026,0.044,1.0,0.521,0.37,0.014,0.026,1.0,-0.289,-0.072,0.052,-3.4046736145772116,0.6428745790145427,0.3014939133259453,-0.25001,-0.518,0.374707,,,
hagino_tekido,44,56104,56166,0,1,12706,12789,83,1.384718051,0.882,0.412,0.031,0.044,1.0,0.529,0.376,0.008,0.017,0.993,0.37,-0.097,0.06,4.261514016235988,0.9655414861924824,0.6739388529150241,-0.25001,-0.518,0.374707,,,
hagino_tekido,45,58690,58752,1,1,13321,13390,69,1.151151151,0.382,0.589,0.026,0.048,1.0,0.564,0.445,0.011,0.022,1.0,-0.13,0.079,0.096,-1.4207889722470939,-0.08564731811083744,0.986161828492615,-0.25001,-0.518,0.374707,,,
hagino_tekido,46,61317,61379,1,0,13862,13951,89,1.484818151,0.485,0.311,0.024,0.043,1.0,0.534,0.32,0.011,0.019,0.999,-0.027,-0.198,0.065,-0.287673470338479,1.388777481986852,0.5919726116436609,-0.25001,-0.518,0.374707,,,
hagino_tekido,47,63807,63869,1,0,14514,14597,83,1.384718051,0.6809999999999999,0.307,0.026,0.048,1.0,0.553,0.331,0.01,0.021,0.999,0.169,-0.202,0.085,1.891807652433278,1.432930065724691,1.0302531837186804,-0.25001,-0.518,0.374707,,,
hagino_tekido,48,66343,66405,1,0,15167,15253,86,1.434768101,0.361,0.309,0.024,0.043,1.0,0.518,0.308,0.011,0.025,0.999,-0.151,-0.2,0.049,-1.7669934888559289,1.3833090617652015,0.3022826860134228,-0.25001,-0.518,0.374707,,,
hagino_tekido,49,68791,68853,0,1,15753,15875,122,2.035368702,0.481,0.594,0.025,0.051,1.0,0.553,0.445,0.01,0.018,1.0,-0.031,0.085,0.084,-0.32420529185418,-0.08890756087742593,0.8926518783733199,-0.25001,-0.518,0.374707,,,
hagino_tekido,50,73362,73424,1,0,16419,16508,89,1.484818151,0.404,0.352,0.023,0.042,1.0,0.503,0.33,0.01,0.021,0.997,-0.108,-0.157,0.034,-1.2816073853089758,1.1844449884614858,0.090952481931918,-0.25001,-0.518,0.374707,,,
hagino_tekido,51,966,1106,1,0,1799,1882,83,1.384718051,0.605,0.315,0.025,0.043,0.999,0.535,0.308,0.01,0.019,0.997,0.093,-0.194,0.066,1.089811626745534,1.5034882401125447,0.6660200535201872,-0.19843,-0.41408,0.200571,,,
hagino_tekido,52,3099,3239,0,1,2338,2414,76,1.267934601,0.647,0.699,0.028,0.052,1.0,0.563,0.452,0.009,0.02,0.999,0.135,0.19,0.094,1.4923699355494473,-0.41372410180133795,1.184589546778444,-0.19843,-0.41408,0.200571,,,
hagino_tekido,53,5371,5511,0,1,2907,2982,75,1.251251251,0.663,0.393,0.024,0.042,1.0,0.51,0.339,0.01,0.02,1.0,0.151,-0.117,0.042,1.826938949981465,1.1473255067904728,0.24001115197870507,-0.19843,-0.41408,0.200571,,,
hagino_tekido,54,7532,7672,1,1,3434,3521,87,1.451451451,0.251,0.489,0.026,0.044,1.0,0.522,0.372,0.012,0.019,1.0,-0.261,-0.02,0.053,-3.0661257586707937,0.4739734845401394,0.3234011676859897,-0.19843,-0.41408,0.200571,,,
hagino_tekido,55,9837,9977,0,0,4010,4097,87,1.451451451,0.2700000000000001,0.386,0.028,0.044,1.0,0.548,0.324,0.01,0.023,0.996,-0.242,-0.123,0.079,-2.747278145018337,0.9964094956570753,0.6760758268954444,-0.19843,-0.41408,0.200571,,,
hagino_tekido,56,11706,11846,0,1,4478,4564,86,1.434768101,0.33,0.414,0.027,0.04,1.0,0.51,0.332,0.01,0.018,0.998,-0.182,-0.096,0.042,-2.1587995545227505,0.9187379837678351,0.1821285826265014,-0.19843,-0.41408,0.200571,,,
hagino_tekido,57,13747,13887,1,0,4979,5074,95,1.584918252,0.463,0.306,0.024,0.037,1.0,0.499,0.284,0.012,0.02,0.999,-0.049,-0.203,0.031,-0.570720781926674,1.583834937702785,0.033245112876100026,-0.19843,-0.41408,0.200571,,,
hagino_tekido,58,16144,16284,0,0,5596,5673,77,1.284617951,0.427,0.291,0.025,0.047,1.0,0.527,0.284,0.01,0.019,0.978,-0.085,-0.219,0.058,-0.9695876327308153,1.5815207489301057,0.4576322304677595,-0.19843,-0.41408,0.200571,,,
hagino_tekido,59,18135,18275,1,1,6074,6170,96,1.601601602,0.597,0.439,0.027,0.042,1.0,0.534,0.353,0.009,0.02,0.957,0.085,-0.071,0.065,1.0001586123340491,0.8766682680347074,0.644869090207976,-0.19843,-0.41408,0.200571,,,
hagino_tekido,60,20785,20925,1,0,6742,6832,90,1.501501502,0.4,0.317,0.027,0.051,1.0,0.557,0.3,0.011,0.02,1.0,-0.112,-0.192,0.088,-1.231870339843478,1.3858929301731318,0.895891374725143,-0.19843,-0.41408,0.200571,,,
hagino_tekido,61,22993,23133,1,0,7297,7383,86,1.434768101,0.579,0.323,0.025,0.048,1.0,0.534,0.304,0.01,0.02,0.796,0.067,-0.186,0.066,0.7940691605038945,1.4819418076919597,0.6364041618856109,-0.19843,-0.41408,0.200571,,,
hagino_tekido,62,24962,25102,0,1,7798,7874,76,1.267934601,0.322,0.567,0.027,0.05,1.0,0.562,0.408,0.011,0.022,0.995,-0.19,0.058,0.093,-2.1035811210955746,0.11823196479542135,0.9075839481797233,-0.19843,-0.41408,0.200571,,,
hagino_tekido,63,27063,27203,0,0,8310,8399,89,1.484818151,0.425,0.291,0.024,0.046,1.0,0.525,0.282,0.01,0.021,0.999,-0.087,-0.218,0.057,-0.9959125275030699,1.5904857105319075,0.42643267227279036,-0.19843,-0.41408,0.200571,,,
hagino_tekido,64,29247,29387,0,1,8854,8945,91,1.518184852,0.811,0.506,0.029,0.052,1.0,0.554,0.381,0.01,0.014,0.919,0.299,-0.003,0.086,3.293631181002293,0.5997644385637366,1.1372048148444691,-0.19843,-0.41408,0.200571,,,
hagino_tekido,65,30921,31061,0,1,9273,9363,90,1.501501502,0.284,0.465,0.027,0.049,1.0,0.535,0.361,0.01,0.023,1.0,-0.228,-0.044,0.066,-2.628790180582566,0.6094881417290803,0.5091680635609254,-0.19843,-0.41408,0.200571,,,
hagino_tekido,66,32685,32825,0,0,9726,9804,78,1.301301301,0.444,0.24200000000000002,0.026,0.047,1.0,0.527,0.262,0.012,0.019,0.999,-0.068,-0.267,0.059,-0.770318966605968,1.8513430780673128,0.4642738200793311,-0.19843,-0.41408,0.200571,,,
hagino_tekido,67,34646,34786,1,1,10209,10293,84,1.401401401,0.521,0.641,0.027,0.056,1.0,0.586,0.429,0.01,0.022,0.998,0.009,0.132,0.117,0.11723418085698536,-0.13286245659803408,1.461017508293638,-0.19843,-0.41408,0.200571,,,
hagino_tekido,68,36729,36869,1,1,10730,10814,84,1.401401401,0.411,0.543,0.028,0.053,1.0,0.568,0.395,0.011,0.022,0.996,-0.101,0.034,0.099,-1.0893802186759778,0.2771112186379045,1.071004119169783,-0.19843,-0.41408,0.200571,,,
hagino_tekido,69,38842,38982,1,0,11265,11341,76,1.267934601,0.57,0.293,0.024,0.045,1.0,0.517,0.289,0.01,0.019,0.993,0.058,-0.216,0.048,0.7101588522184726,1.6660582952889496,0.34313254235138296,-0.19843,-0.41408,0.200571,,,
hagino_tekido,70,41645,41785,1,1,11935,12041,106,1.768435102,0.401,0.502,0.033,0.065,1.0,0.632,0.378,0.012,0.018,1.0,-0.111,-0.007,0.163,-1.0829702526786416,0.47671065446594546,2.035653377464325,-0.19843,-0.41408,0.200571,,,
hagino_tekido,71,43958,44098,1,0,12520,12619,99,1.651651652,0.533,0.359,0.024,0.048,1.0,0.544,0.32,0.01,0.019,0.985,0.021,-0.151,0.075,0.2616291989275827,1.2529472308346727,0.7800578760135264,-0.19843,-0.41408,0.200571,,,
hagino_tekido,72,45818,45958,0,0,12990,13084,94,1.568234902,0.341,0.397,0.028,0.048,1.0,0.562,0.332,0.011,0.02,1.0,-0.171,-0.113,0.093,-1.8879836519462965,0.9648969463533177,0.9231179506727458,-0.19843,-0.41408,0.200571,,,
hagino_tekido,73,47615,47755,1,0,13452,13533,81,1.351351351,0.435,0.353,0.026,0.047,1.0,0.548,0.315,0.01,0.019,0.998,-0.077,-0.156,0.079,-0.8489681563358562,1.2349538260167325,0.7834489851495615,-0.19843,-0.41408,0.200571,,,
hagino_tekido,74,49956,50096,1,1,14040,14117,77,1.284617951,0.486,0.425,0.024,0.048,1.0,0.528,0.346,0.011,0.018,0.999,-0.026,-0.085,0.06,-0.2786592216950079,0.9028936060232098,0.4966153401448457,-0.19843,-0.41408,0.200571,,,
hagino_tekido,75,52250,52390,0,1,14602,14690,88,1.468134801,0.537,0.664,0.033,0.053,1.0,0.615,0.427,0.01,0.02,0.985,0.025,0.155,0.146,0.271632615524214,-0.1643677217165303,1.956579754266414,-0.19843,-0.41408,0.200571,,,
hagino_tekido,76,955,992,1,0,14271,14356,85,1.418084751,0.534,0.307,0.025,0.045,1.0,0.541,0.324,0.01,0.018,0.992,0.022,-0.202,0.073,0.27427450123972386,1.4042119986141688,0.7310182440323714,-0.24912,-0.51032,0.399711,,,
hagino_tekido,77,3515,3552,0,0,14912,14995,83,1.384718051,0.582,0.414,0.023,0.042,1.0,0.541,0.371,0.009,0.021,0.99,0.07,-0.095,0.073,0.8188639129882643,0.8593971545182867,0.7576041594610006,-0.24912,-0.51032,0.399711,,,
hagino_tekido,78,6015,6052,0,1,15540,15619,79,1.317984651,0.36,0.542,0.026,0.05,1.0,0.567,0.427,0.01,0.02,1.0,-0.152,0.033,0.098,-1.6609098653088394,0.1321207453389204,1.0116057257099311,-0.24912,-0.51032,0.399711,,,
hagino_tekido,79,8934,8971,0,0,16261,16348,87,1.451451451,0.481,0.378,0.025,0.044,1.0,0.547,0.352,0.011,0.02,1.0,-0.031,-0.131,0.078,-0.32727162361585105,1.0164337702786561,0.797056638720201,-0.24912,-0.51032,0.399711,,,
hagino_tekido,80,11009,11046,1,1,16786,16866,80,1.334668001,0.365,0.503,0.026,0.052,1.0,0.571,0.407,0.011,0.021,0.994,-0.147,-0.007,0.102,-1.5953778032355672,0.3373279284801391,1.074681381046741,-0.24912,-0.51032,0.399711,,,
hagino_tekido,81,13493,13530,0,0,17389,17487,98,1.634968302,0.805,0.332,0.029,0.045,1.0,0.551,0.347,0.01,0.018,0.945,0.293,-0.177,0.082,3.2484266777109623,1.3296876797030328,1.0747778756244575,-0.24912,-0.51032,0.399711,,,
hagino_tekido,82,15601,15638,0,0,17926,18013,87,1.451451451,0.453,0.322,0.024,0.047,1.0,0.543,0.326,0.01,0.02,0.998,-0.059,-0.187,0.074,-0.6491903085847288,1.300348956175118,0.717025609456444,-0.24912,-0.51032,0.399711,,,
hagino_tekido,83,18052,18089,0,1,18541,18625,84,1.401401401,0.762,0.455,0.026,0.05,1.0,0.564,0.391,0.008,0.019,0.995,0.25,-0.055,0.095,2.7139794847939296,0.6807520434872192,1.2932245608693562,-0.24912,-0.51032,0.399711,,,
hagino_tekido,84,21572,21609,0,1,19414,19504,90,1.501501502,0.388,0.415,0.026,0.046,1.0,0.56,0.368,0.01,0.022,0.99,-0.124,-0.094,0.091,-1.3615344991769602,0.7834568925819535,0.9315359464844932,-0.24912,-0.51032,0.399711,,,
hagino_tekido,85,23445,23482,1,0,19875,19972,97,1.618284952,0.501,0.39,0.027,0.045,1.0,0.571,0.363,0.012,0.017,0.998,-0.011,-0.12,0.102,-0.09697644164394756,0.9234805460470353,1.1975619967912519,-0.24912,-0.51032,0.399711,,,
hagino_tekido,86,25740,25777,1,1,20464,20545,81,1.351351351,0.451,0.452,0.025,0.043,1.0,0.536,0.385,0.013,0.02,1.0,-0.061,-0.058,0.067,-0.6791970187000586,0.6233090680849747,0.6069140842249159,-0.24912,-0.51032,0.399711,,,
hagino_tekido,87,27569,27606,0,0,20911,21002,91,1.518184852,0.331,0.313,0.021,0.041,1.0,0.506,0.309,0.011,0.023,0.997,-0.181,-0.196,0.037,-2.15781247061478,1.3543380150867708,0.1266403320547455,-0.24912,-0.51032,0.399711,,,
hagino_tekido,88,29737,29774,0,1,21469,21543,74,1.234567901,0.321,0.495,0.032,0.041,1.0,0.545,0.401,0.01,0.023,0.999,-0.191,-0.014,0.076,-2.1651030713964863,0.37219969658934204,0.6674023624515378,-0.24912,-0.51032,0.399711,,,
hagino_tekido,89,31962,31999,1,0,22023,22099,76,1.267934601,0.455,0.326,0.024,0.048,1.0,0.553,0.331,0.011,0.018,0.964,-0.057,-0.183,0.085,-0.6167880101679599,1.2583422457516256,0.8744842209752649,-0.24912,-0.51032,0.399711,,,
hagino_tekido,90,35571,35608,0,0,22912,23000,88,1.468134801,0.34700000000000003,0.349,0.025,0.046,1.0,0.55,0.333,0.011,0.021,0.999,-0.165,-0.16,0.082,-1.8512685150275783,1.12218135226753,0.7551859341943422,-0.24912,-0.51032,0.399711,,,
hagino_tekido,91,37331,37368,1,0,23345,23440,95,1.584918252,0.778,0.259,0.029,0.045,1.0,0.543,0.317,0.009,0.016,0.996,0.266,-0.25,0.074,3.0021647767941118,1.724843968344485,0.9033575834091806,-0.24912,-0.51032,0.399711,,,
hagino_tekido,92,39193,39230,1,1,23812,23905,93,1.551551552,0.385,0.449,0.025,0.044,1.0,0.553,0.382,0.012,0.02,0.999,-0.127,-0.061,0.084,-1.4097641046961964,0.6180710745698788,0.8252450926587845,-0.24912,-0.51032,0.399711,,,
hagino_tekido,93,41572,41609,0,1,24416,24499,83,1.384718051,0.47200000000000003,0.465,0.025,0.047,1.0,0.542,0.392,0.01,0.019,1.0,-0.04,-0.044,0.073,-0.4326866225477573,0.5565106820727251,0.7122898057144001,-0.24912,-0.51032,0.399711,,,
