usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target,raw_x,raw_y,raw_z,offset_x,offset_z,court_x,court_z
898,754,957,592,3.7,4.9,4.8,3.66,972,807,903,613,0,170,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-0.29144952809583324,0.11198046770787885,0.02493572092455522,-0.027192494730602895,-0.43115415072372343,4.23574296663477,4.456089871648278
897,729,1029,592,3.7,4.9,4.8,3.66,972,807,903,613,0,459,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-0.26666290579080326,0.034275751480245156,0.6237733273011344,0.0,0.0,4.2605295889398,5.054927478024858
1022,739,982,592,3.7,4.9,4.8,3.66,972,807,903,613,0,764,..\movie\hinata_riku\usiro\after\220617_03.mp4,2,0.14914331402774791,0.06460241300330342,0.2396028132429079,0.0,0.0,4.676335808758351,4.670756963966632
949,727,1077,590,3.7,4.9,4.8,3.66,972,807,903,613,0,1071,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-0.09050773329689903,0.014354258531273409,1.0354548844423535,0.0,0.0,4.436684761433704,5.466609035166076
1040,727,1012,583,3.7,4.9,4.8,3.66,972,807,903,613,0,1388,..\movie\hinata_riku\usiro\after\220617_03.mp4,1,0.20254001257428753,0.06785367508429321,0.49807295104172783,0.0,0.0,4.729732507304891,4.929227101765451
983,760,954,594,3.7,4.9,4.8,3.66,972,807,903,613,0,1707,..\movie\hinata_riku\usiro\after\220617_03.mp4,2,0.014278090421312364,0.11016561091874601,2.9398865873106524e-05,0.0,0.0,4.541470585151915,4.431183549589597
905,736,993,586,3.7,4.9,4.8,3.66,972,807,903,613,0,2013,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-0.25345541486698125,0.08722523319746212,0.3246727984283005,0.0,0.0,4.273737079863622,4.7558269491520235
964,762,950,592,3.7,4.9,4.8,3.66,972,807,903,613,0,2330,..\movie\hinata_riku\usiro\after\220617_03.mp4,2,-0.05461506196694147,0.1257289323949338,-0.033725845571560706,0.0,0.0,4.472577432763662,4.397428305152163
942,747,1002,592,3.7,4.9,4.8,3.66,972,807,903,613,0,2656,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-0.12512618400535555,0.07399256454352762,0.4031402089388979,0.0,0.0,4.402066310725248,4.834294359662621
1095,737,1027,593,3.7,4.9,4.8,3.66,972,807,903,613,0,2981,..\movie\hinata_riku\usiro\after\220617_03.mp4,1,0.37617686761442437,0.03044277163291596,0.6341812768598486,0.0,0.0,4.903369362345027,5.065335427583572
971,769,932,595,3.7,4.9,4.8,3.66,972,807,903,613,0,3341,..\movie\hinata_riku\usiro\after\220617_03.mp4,1,-0.02991239743914761,0.1351987344023712,-0.1859369215579114,0.0,0.0,4.497280097291456,4.245217229165812
688,767,933,583,3.7,4.9,4.8,3.66,972,807,903,613,0,3665,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-1.0785363096059823,0.197833457616026,-0.16479728784861303,0.0,0.0,3.4486561851246202,4.26635686287511
991,738,1014,586,3.7,4.9,4.8,3.66,972,807,903,613,0,4046,..\movie\hinata_riku\usiro\after\220617_03.mp4,1,0.03964301438573125,0.0753221045552459,0.5096147825053745,0.0,0.0,4.566835509116334,4.940768933229098
966,744,1021,593,3.7,4.9,4.8,3.66,972,807,903,613,0,4396,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-0.04283630521526098,0.053692046087687295,0.5658820528093799,0.0,0.0,4.484356189515342,4.997036203533103
1079,755,978,595,3.7,4.9,4.8,3.66,972,807,903,613,0,4742,..\movie\hinata_riku\usiro\after\220617_03.mp4,1,0.34887064036199467,0.07760855610908021,0.2081405012165697,0.0,0.0,4.876063135092598,4.639294651940293
1034,731,1029,592,3.7,4.9,4.8,3.66,972,807,903,613,0,5093,..\movie\hinata_riku\usiro\after\220617_03.mp4,1,0.17800257977806075,0.02824534705327579,0.6429906758365989,0.0,0.0,4.705195074508664,5.074144826560323
972,752,975,592,3.7,4.9,4.8,3.66,972,807,903,613,0,5443,..\movie\hinata_riku\usiro\after\220617_03.mp4,2,-0.024714825236182413,0.0942117160191826,0.17760543499163672,0.0,0.0,4.502477669494421,4.60875958571536
1052,750,979,591,3.7,4.9,4.8,3.66,972,807,903,613,0,5797,..\movie\hinata_riku\usiro\after\220617_03.mp4,1,0.2543247292325913,0.08758792984183197,0.21544962945159465,0.0,0.0,4.781517223963194,4.646603780175318
829,734,1035,584,3.7,4.9,4.8,3.66,972,807,903,613,0,6152,..\movie\hinata_riku\usiro\after\220617_03.mp4,0,-0.4842305719431133,0.07722976478284323,0.6635179627303291,0.0,0.0,4.042961922787489,5.0946721134540525
941,718,1045,591,3.7,4.9,4.8,3.66,972,807,903,613,0,6524,..\movie\hinata_riku\usiro\after\220617_03.mp4,2,-0.1205617683822907,0.010750177538499215,0.7644999027479569,0.0,0.0,4.406630726348312,5.19565405347168
