usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
724,762,913,591,3.63,3.66,5.3,4.9,968,806,900,613,0,153,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
1089,768,915,602,3.63,3.66,5.3,4.9,968,806,900,613,0,450,..\movie\hinata_riku\usiro\after\220705_02.mp4,2
952,775,929,601,3.63,3.66,5.3,4.9,968,806,900,613,0,755,..\movie\hinata_riku\usiro\after\220705_02.mp4,2
933,767,907,601,3.63,3.66,5.3,4.9,968,806,900,613,0,1034,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
929,747,958,596,3.63,3.66,5.3,4.9,968,806,900,613,0,1327,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
898,740,992,599,3.63,3.66,5.3,4.9,968,806,900,613,0,1623,..\movie\hinata_riku\usiro\after\220705_02.mp4,1
1041,780,889,603,3.63,3.66,5.3,4.9,968,806,900,613,0,1949,..\movie\hinata_riku\usiro\after\220705_02.mp4,2
1113,759,963,591,3.63,3.66,5.3,4.9,968,806,900,613,0,2271,..\movie\hinata_riku\usiro\after\220705_02.mp4,1
1002,763,939,606,3.63,3.66,5.3,4.9,968,806,900,613,0,2651,..\movie\hinata_riku\usiro\after\220705_02.mp4,2
910,774,909,597,3.63,3.66,5.3,4.9,968,806,900,613,0,3034,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
1137,764,959,606,3.63,3.66,5.3,4.9,968,806,900,613,0,3365,..\movie\hinata_riku\usiro\after\220705_02.mp4,1
1063,760,950,599,3.63,3.66,5.3,4.9,968,806,900,613,0,3714,..\movie\hinata_riku\usiro\after\220705_02.mp4,2
1077,749,956,602,3.63,3.66,5.3,4.9,968,806,900,613,0,4048,..\movie\hinata_riku\usiro\after\220705_02.mp4,1
951,759,951,598,3.63,3.66,5.3,4.9,968,806,900,613,0,4403,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
947,757,961,603,3.63,3.66,5.3,4.9,968,806,900,613,0,4767,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
996,780,898,603,3.63,3.66,5.3,4.9,968,806,900,613,0,5129,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
930,769,937,601,3.63,3.66,5.3,4.9,968,806,900,613,0,5485,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
833,769,921,594,3.63,3.66,5.3,4.9,968,806,900,613,0,5823,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
1094,803,861,607,3.63,3.66,5.3,4.9,968,806,900,613,0,6174,..\movie\hinata_riku\usiro\after\220705_02.mp4,1
967,801,851,600,3.63,3.66,5.3,4.9,968,806,900,613,0,6536,..\movie\hinata_riku\usiro\after\220705_02.mp4,0
