usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
893,754,989,598,3.63,3.66,5.3,4.9,959,817,887,625,1,220,..\movie\anzai_kento\usiro\after\220627_02.MP4,2
1124,731,1038,612,3.63,3.66,5.3,4.9,959,817,887,625,1,557,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
940,781,916,616,3.63,3.66,5.3,4.9,959,817,887,625,1,902,..\movie\anzai_kento\usiro\after\220627_02.MP4,2
1060,729,1042,614,3.63,3.66,5.3,4.9,959,817,887,625,1,1254,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
936,755,1009,613,3.63,3.66,5.3,4.9,959,817,887,625,1,1614,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
999,742,950,600,3.63,3.66,5.3,4.9,959,817,887,625,1,2003,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
781,745,988,603,3.63,3.66,5.3,4.9,959,817,887,625,1,2442,..\movie\anzai_kento\usiro\after\220627_02.MP4,0
966,757,978,608,3.63,3.66,5.3,4.9,959,817,887,625,1,2806,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
859,768,939,608,3.63,3.66,5.3,4.9,959,817,887,625,1,3238,..\movie\anzai_kento\usiro\after\220627_02.MP4,2
965,745,1072,614,3.63,3.66,5.3,4.9,959,817,887,625,1,3640,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
1063,735,1033,607,3.63,3.66,5.3,4.9,959,817,887,625,1,4039,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
1069,722,1102,611,3.63,3.66,5.3,4.9,959,817,887,625,1,4458,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
1051,751,1012,619,3.63,3.66,5.3,4.9,959,817,887,625,1,4864,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
929,769,955,608,3.63,3.66,5.3,4.9,959,817,887,625,1,5261,..\movie\anzai_kento\usiro\after\220627_02.MP4,2
776,784,889,602,3.63,3.66,5.3,4.9,959,817,887,625,1,5665,..\movie\anzai_kento\usiro\after\220627_02.MP4,0
876,746,1019,611,3.63,3.66,5.3,4.9,959,817,887,625,1,6106,..\movie\anzai_kento\usiro\after\220627_02.MP4,0
905,758,950,609,3.63,3.66,5.3,4.9,959,817,887,625,1,6501,..\movie\anzai_kento\usiro\after\220627_02.MP4,2
750,761,969,600,3.63,3.66,5.3,4.9,959,817,887,625,1,6892,..\movie\anzai_kento\usiro\after\220627_02.MP4,0
1056,735,1059,607,3.63,3.66,5.3,4.9,959,817,887,625,1,7293,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
990,777,936,609,3.63,3.66,5.3,4.9,959,817,887,625,1,7673,..\movie\anzai_kento\usiro\after\220627_02.MP4,1
