usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1129,732,1064,602,3.7,4.9,4.8,3.66,958,811,903,603,0,176,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
886,740,1024,602,3.7,4.9,4.8,3.66,958,811,903,603,0,522,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
926,748,1045,584,3.7,4.9,4.8,3.66,958,811,903,603,0,863,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
1121,737,1060,594,3.7,4.9,4.8,3.66,958,811,903,603,0,1204,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
1127,756,978,587,3.7,4.9,4.8,3.66,958,811,903,603,0,1552,..\movie\anzai_kento\usiro\after\220617_03.mp4,2
1139,737,1035,601,3.7,4.9,4.8,3.66,958,811,903,603,0,1932,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
878,727,1009,593,3.7,4.9,4.8,3.66,958,811,903,603,0,2282,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
990,732,1047,591,3.7,4.9,4.8,3.66,958,811,903,603,0,2604,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
1032,738,1032,600,3.7,4.9,4.8,3.66,958,811,903,603,0,2926,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
978,743,1010,593,3.7,4.9,4.8,3.66,958,811,903,603,0,3266,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
1028,757,984,592,3.7,4.9,4.8,3.66,958,811,903,603,0,3623,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
834,734,1045,592,3.7,4.9,4.8,3.66,958,811,903,603,0,3954,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
972,720,1095,592,3.7,4.9,4.8,3.66,958,811,903,603,0,4303,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
1154,741,1048,599,3.7,4.9,4.8,3.66,958,811,903,603,0,4759,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
1121,726,1099,601,3.7,4.9,4.8,3.66,958,811,903,603,0,5129,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
1012,734,1053,589,3.7,4.9,4.8,3.66,958,811,903,603,0,5481,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
1011,732,1023,592,3.7,4.9,4.8,3.66,958,811,903,603,0,5845,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
983,739,1034,594,3.7,4.9,4.8,3.66,958,811,903,603,0,6181,..\movie\anzai_kento\usiro\after\220617_03.mp4,0
1028,717,1096,601,3.7,4.9,4.8,3.66,958,811,903,603,0,6505,..\movie\anzai_kento\usiro\after\220617_03.mp4,2
1003,740,1008,599,3.7,4.9,4.8,3.66,958,811,903,603,0,6866,..\movie\anzai_kento\usiro\after\220617_03.mp4,1
