usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target,raw_x,raw_y,raw_z,offset_x,offset_z,court_x,court_z
1140,782,874,605,3.7,4.9,4.8,3.66,987,807,901,621,1,137,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.6469071938484995,0.13782904524255188,-0.7074092486585233,0.030787378758801855,-0.44983383682306144,5.116119815089697,3.742424588164538
1052,792,872,609,3.7,4.9,4.8,3.66,987,807,901,621,1,416,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.2932595874774847,0.14857413163544575,-0.7083864597794083,0.0,0.0,4.762472208718683,3.741447377043653
904,749,868,602,3.7,4.9,4.8,3.66,987,807,901,621,1,702,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0,-0.30188384450073047,0.10534559698180866,-0.7134529156119646,0.0,0.0,4.167328776740468,3.7363809212110968
953,788,964,600,3.7,4.9,4.8,3.66,987,807,901,621,1,987,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2,-0.09277094244521222,0.1315713025160077,0.08419709501691264,0.0,0.0,4.376441678795986,4.534030931839974
987,787,871,614,3.7,4.9,4.8,3.66,987,807,901,621,1,1269,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2,0.03195776727830728,0.12300820097289232,-0.7045293945918408,0.0,0.0,4.501170388519506,3.7453044422312205
988,765,875,607,3.7,4.9,4.8,3.66,987,807,901,621,1,1534,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2,0.0358005542774863,0.1063008354322603,-0.6707496696538495,0.0,0.0,4.505013175518685,3.779084167169212
899,768,919,613,3.7,4.9,4.8,3.66,987,807,901,621,1,1801,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0,-0.3024316440747131,0.07030792669593304,-0.29033063860093566,0.0,0.0,4.166780977166485,4.159503198222126
1011,757,902,605,3.7,4.9,4.8,3.66,987,807,901,621,1,2075,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.12357144955491713,0.08283402049922592,-0.44412573356998913,0.0,0.0,4.592784070796116,4.005708103253072
1088,775,928,607,3.7,4.9,4.8,3.66,987,807,901,621,1,2349,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.40762776089015496,0.08806047677018719,-0.22630304844288526,0.0,0.0,4.876840382131353,4.2235307883801765
977,785,886,606,3.7,4.9,4.8,3.66,987,807,901,621,1,2641,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2,-0.00806519778156531,0.1450249399297205,-0.5756313822545398,0.0,0.0,4.461147423459633,3.874202454568522
874,790,856,607,3.7,4.9,4.8,3.66,987,807,901,621,1,2915,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0,-0.42817291948056263,0.1767062892941917,-0.8058774211209396,0.0,0.0,4.041039701760636,3.643956415702122
985,788,856,605,3.7,4.9,4.8,3.66,987,807,901,621,1,3198,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.02435923604326631,0.17259779926950125,-0.8314302423827405,0.0,0.0,4.493571857284464,3.618403594440321
895,731,861,602,3.7,4.9,4.8,3.66,987,807,901,621,1,3486,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0,-0.34080632074500744,0.07289506908362234,-0.7694413344990934,0.0,0.0,4.128406300496191,3.680392502323968
921,768,976,595,3.7,4.9,4.8,3.66,987,807,901,621,1,3790,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2,-0.20341173634616647,0.11267703840588278,0.1837958214382875,0.0,0.0,4.2658008848950315,4.6336296582613485
1010,782,895,606,3.7,4.9,4.8,3.66,987,807,901,621,1,4064,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.12077181915001471,0.13122052799995007,-0.5038207056711286,0.0,0.0,4.589984440391213,3.9460131311519326
1153,790,890,610,3.7,4.9,4.8,3.66,987,807,901,621,1,4349,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.6850798661650902,0.1208186321237476,-0.5673288937564143,0.0,0.0,5.1542924874062885,3.882504943066647
926,794,892,612,3.7,4.9,4.8,3.66,987,807,901,621,1,4641,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2,-0.20738681021930355,0.1379343694231276,-0.5177174517325713,0.0,0.0,4.261825811021895,3.93211638509049
895,741,871,612,3.7,4.9,4.8,3.66,987,807,901,621,1,4926,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0,-0.33679851531586513,0.046809267115827724,-0.6868942883396996,0.0,0.0,4.132414105925333,3.762939548483362
931,754,977,600,3.7,4.9,4.8,3.66,987,807,901,621,1,5223,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2,-0.1681233644213164,0.06578702430696111,0.1926165994681169,0.0,0.0,4.301089256819882,4.6424504362911785
996,761,924,602,3.7,4.9,4.8,3.66,987,807,901,621,1,5494,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1,0.06371439237580119,0.09286997482372977,-0.2551792719032089,0.0,0.0,4.532927013616999,4.194654564919853
