usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1039,753,964,588,3.7,4.9,4.8,3.66,960,810,902,603,0,146,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
1089,734,1067,598,3.7,4.9,4.8,3.66,960,810,902,603,0,456,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,2
1007,741,1065,590,3.7,4.9,4.8,3.66,960,810,902,603,0,802,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
974,746,1019,600,3.7,4.9,4.8,3.66,960,810,902,603,0,1134,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
1010,743,989,586,3.7,4.9,4.8,3.66,960,810,902,603,0,1431,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
940,732,1069,607,3.7,4.9,4.8,3.66,960,810,902,603,0,1737,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
878,741,998,582,3.7,4.9,4.8,3.66,960,810,902,603,0,2038,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
1128,747,1035,596,3.7,4.9,4.8,3.66,960,810,902,603,0,2330,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,1
1046,759,970,585,3.7,4.9,4.8,3.66,960,810,902,603,0,2624,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,2
994,816,875,584,3.7,4.9,4.8,3.66,960,810,902,603,0,2917,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,2
1057,728,865,585,3.7,4.9,4.8,3.66,960,810,902,603,0,3200,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
867,788,1056,589,3.7,4.9,4.8,3.66,960,810,902,603,0,3504,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,2
1141,757,1015,601,3.7,4.9,4.8,3.66,960,810,902,603,0,3800,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,1
993,754,982,601,3.7,4.9,4.8,3.66,960,810,902,603,0,4105,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
1022,757,968,601,3.7,4.9,4.8,3.66,960,810,902,603,0,4397,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,2
1055,722,1065,603,3.7,4.9,4.8,3.66,960,810,902,603,0,4692,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,2
1077,740,1049,599,3.7,4.9,4.8,3.66,960,810,902,603,0,5001,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,2
924,720,1096,576,3.7,4.9,4.8,3.66,960,810,902,603,0,5308,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
1056,740,1025,602,3.7,4.9,4.8,3.66,960,810,902,603,0,5610,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,1
1034,738,1017,586,3.7,4.9,4.8,3.66,960,810,902,603,0,5913,..\movie\anzai_keisuke\usiro\after\220617_03.mp4,0
