usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
834,753,964,588,3.63,3.66,5.3,4.9,952,825,898,616,1,176,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
1010,734,1067,598,3.63,3.66,5.3,4.9,952,825,898,616,1,483,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
972,741,1065,590,3.63,3.66,5.3,4.9,952,825,898,616,1,772,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
847,746,1019,600,3.63,3.66,5.3,4.9,952,825,898,616,1,1064,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,0
1015,743,989,586,3.63,3.66,5.3,4.9,952,825,898,616,1,1350,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
887,732,1069,607,3.63,3.66,5.3,4.9,952,825,898,616,1,1633,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,0
946,741,998,582,3.63,3.66,5.3,4.9,952,825,898,616,1,1929,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
936,747,1035,596,3.63,3.66,5.3,4.9,952,825,898,616,1,2237,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
832,759,970,585,3.63,3.66,5.3,4.9,952,825,898,616,1,2533,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
1034,816,875,584,3.63,3.66,5.3,4.9,952,825,898,616,1,2812,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
847,728,865,585,3.63,3.66,5.3,4.9,952,825,898,616,1,3115,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
967,788,1056,589,3.63,3.66,5.3,4.9,952,825,898,616,1,3402,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
969,757,1015,601,3.63,3.66,5.3,4.9,952,825,898,616,1,3698,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
866,754,982,601,3.63,3.66,5.3,4.9,952,825,898,616,1,3990,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,0
829,757,968,601,3.63,3.66,5.3,4.9,952,825,898,616,1,4286,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
898,722,1065,603,3.63,3.66,5.3,4.9,952,825,898,616,1,4579,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
919,740,1049,599,3.63,3.66,5.3,4.9,952,825,898,616,1,4875,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
956,720,1096,576,3.63,3.66,5.3,4.9,952,825,898,616,1,5170,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
915,740,1025,602,3.63,3.66,5.3,4.9,952,825,898,616,1,5453,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,1
946,738,1017,586,3.63,3.66,5.3,4.9,952,825,898,616,1,5761,..\movie\anzai_keisuke\usiro\after\220620_02.mp4,2
