usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1140,782,874,605,3.7,4.9,4.8,3.66,987,807,901,621,1,137,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
1052,792,872,609,3.7,4.9,4.8,3.66,987,807,901,621,1,416,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
904,749,868,602,3.7,4.9,4.8,3.66,987,807,901,621,1,702,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0
953,788,964,600,3.7,4.9,4.8,3.66,987,807,901,621,1,987,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2
987,787,871,614,3.7,4.9,4.8,3.66,987,807,901,621,1,1269,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2
988,765,875,607,3.7,4.9,4.8,3.66,987,807,901,621,1,1534,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2
899,768,919,613,3.7,4.9,4.8,3.66,987,807,901,621,1,1801,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0
1011,757,902,605,3.7,4.9,4.8,3.66,987,807,901,621,1,2075,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
1088,775,928,607,3.7,4.9,4.8,3.66,987,807,901,621,1,2349,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
977,785,886,606,3.7,4.9,4.8,3.66,987,807,901,621,1,2641,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2
874,790,856,607,3.7,4.9,4.8,3.66,987,807,901,621,1,2915,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0
985,788,856,605,3.7,4.9,4.8,3.66,987,807,901,621,1,3198,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
895,731,861,602,3.7,4.9,4.8,3.66,987,807,901,621,1,3486,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0
921,768,976,595,3.7,4.9,4.8,3.66,987,807,901,621,1,3790,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2
1010,782,895,606,3.7,4.9,4.8,3.66,987,807,901,621,1,4064,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
1153,790,890,610,3.7,4.9,4.8,3.66,987,807,901,621,1,4349,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
926,794,892,612,3.7,4.9,4.8,3.66,987,807,901,621,1,4641,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2
895,741,871,612,3.7,4.9,4.8,3.66,987,807,901,621,1,4926,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,0
931,754,977,600,3.7,4.9,4.8,3.66,987,807,901,621,1,5223,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,2
996,761,924,602,3.7,4.9,4.8,3.66,987,807,901,621,1,5494,..\movie\anzai_keisuke\usiro\after\220628_03(2).mp4,1
