usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
837,802,948,595,3.63,3.66,5.3,4.9,954,829,899,615,0,198,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
918,789,898,590,3.63,3.66,5.3,4.9,954,829,899,615,0,491,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
973,769,944,598,3.63,3.66,5.3,4.9,954,829,899,615,0,791,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
858,797,903,614,3.63,3.66,5.3,4.9,954,829,899,615,0,1082,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
984,780,951,591,3.63,3.66,5.3,4.9,954,829,899,615,0,1390,..\movie\anzai_hinata\usiro\after\220620_02.mp4,2
976,781,912,592,3.63,3.66,5.3,4.9,954,829,899,615,0,1679,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
957,795,977,598,3.63,3.66,5.3,4.9,954,829,899,615,0,1995,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
903,777,880,604,3.63,3.66,5.3,4.9,954,829,899,615,0,2289,..\movie\anzai_hinata\usiro\after\220620_02.mp4,2
856,784,869,598,3.63,3.66,5.3,4.9,954,829,899,615,0,2586,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
977,808,899,605,3.63,3.66,5.3,4.9,954,829,899,615,0,2862,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
990,785,947,606,3.63,3.66,5.3,4.9,954,829,899,615,0,3172,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
803,774,901,592,3.63,3.66,5.3,4.9,954,829,899,615,0,3473,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
965,777,989,598,3.63,3.66,5.3,4.9,954,829,899,615,0,3849,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
848,776,967,604,3.63,3.66,5.3,4.9,954,829,899,615,0,4154,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
1046,747,966,599,3.63,3.66,5.3,4.9,954,829,899,615,0,4444,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
958,770,982,609,3.63,3.66,5.3,4.9,954,829,899,615,0,4749,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
907,783,947,609,3.63,3.66,5.3,4.9,954,829,899,615,0,5049,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
834,740,914,605,3.63,3.66,5.3,4.9,954,829,899,615,0,5346,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
1048,785,904,615,3.63,3.66,5.3,4.9,954,829,899,615,0,5655,..\movie\anzai_hinata\usiro\after\220620_02.mp4,1
863,765,1034,604,3.63,3.66,5.3,4.9,954,829,899,615,0,5953,..\movie\anzai_hinata\usiro\after\220620_02.mp4,0
