usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
893,827,804,612,3.63,3.66,5.3,4.9,998,821,887,628,1,112,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,0
1173,789,913,626,3.63,3.66,5.3,4.9,998,821,887,628,1,411,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
853,774,922,617,3.63,3.66,5.3,4.9,998,821,887,628,1,711,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,0
1000,770,955,619,3.63,3.66,5.3,4.9,998,821,887,628,1,1027,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
963,787,879,607,3.63,3.66,5.3,4.9,998,821,887,628,1,1338,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
1014,782,890,617,3.63,3.66,5.3,4.9,998,821,887,628,1,1649,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
1012,790,869,612,3.63,3.66,5.3,4.9,998,821,887,628,1,1952,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
936,831,813,611,3.63,3.66,5.3,4.9,998,821,887,628,1,2256,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
921,783,905,622,3.63,3.66,5.3,4.9,998,821,887,628,1,2532,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
920,765,967,611,3.63,3.66,5.3,4.9,998,821,887,628,1,2817,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
865,778,900,605,3.63,3.66,5.3,4.9,998,821,887,628,1,3123,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
959,815,827,613,3.63,3.66,5.3,4.9,998,821,887,628,1,3400,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
904,776,940,630,3.63,3.66,5.3,4.9,998,821,887,628,1,3706,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
909,796,885,617,3.63,3.66,5.3,4.9,998,821,887,628,1,4018,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
895,801,873,619,3.63,3.66,5.3,4.9,998,821,887,628,1,4329,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
942,834,808,614,3.63,3.66,5.3,4.9,998,821,887,628,1,4652,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
835,786,873,610,3.63,3.66,5.3,4.9,998,821,887,628,1,4982,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,0
913,772,930,610,3.63,3.66,5.3,4.9,998,821,887,628,1,5318,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
942,801,876,616,3.63,3.66,5.3,4.9,998,821,887,628,1,5644,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
918,813,843,626,3.63,3.66,5.3,4.9,998,821,887,628,1,5986,..\movie\anzai_hinata\usiro\after\220627_02(2).mp4,2
