usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
961,750,1044,592,3.7,4.9,4.8,3.66,948,825,900,610,0,180,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
979,758,1002,595,3.7,4.9,4.8,3.66,948,825,900,610,0,458,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,2
956,749,1042,593,3.7,4.9,4.8,3.66,948,825,900,610,0,759,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,2
1155,747,1054,595,3.7,4.9,4.8,3.66,948,825,900,610,0,1062,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,1
986,759,1061,597,3.7,4.9,4.8,3.66,948,825,900,610,0,1369,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
969,763,1008,588,3.7,4.9,4.8,3.66,948,825,900,610,0,1674,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,2
1103,746,1061,605,3.7,4.9,4.8,3.66,948,825,900,610,0,1966,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,1
963,748,1070,592,3.7,4.9,4.8,3.66,948,825,900,610,0,2256,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
1034,747,1044,600,3.7,4.9,4.8,3.66,948,825,900,610,0,2572,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,2
1033,746,1051,595,3.7,4.9,4.8,3.66,948,825,900,610,0,2879,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,1
1018,755,1000,596,3.7,4.9,4.8,3.66,948,825,900,610,0,3184,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,1
946,742,1059,595,3.7,4.9,4.8,3.66,948,825,900,610,0,3496,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
1080,729,1118,603,3.7,4.9,4.8,3.66,948,825,900,610,0,3806,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,1
1116,769,970,600,3.7,4.9,4.8,3.66,948,825,900,610,0,4112,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,1
977,780,938,599,3.7,4.9,4.8,3.66,948,825,900,610,0,4425,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,2
943,732,1068,597,3.7,4.9,4.8,3.66,948,825,900,610,0,4730,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
976,742,1065,595,3.7,4.9,4.8,3.66,948,825,900,610,0,5053,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
982,741,1072,593,3.7,4.9,4.8,3.66,948,825,900,610,0,5379,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
918,735,1101,598,3.7,4.9,4.8,3.66,948,825,900,610,0,5691,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,0
1037,740,1084,595,3.7,4.9,4.8,3.66,948,825,900,610,0,6014,..\movie\keisuke_kento\usiro\after\220707_03(2).mp4,1
