usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1042,748,1055,596,3.7,4.9,4.8,3.66,948,824,900,608,0,155,..\movie\keisuke_kento\usiro\after\220707_03.mp4,1
921,758,1018,588,3.7,4.9,4.8,3.66,948,824,900,608,0,451,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1000,747,1044,597,3.7,4.9,4.8,3.66,948,824,900,608,0,746,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
961,740,1083,599,3.7,4.9,4.8,3.66,948,824,900,608,0,1046,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1091,749,1051,595,3.7,4.9,4.8,3.66,948,824,900,608,0,1350,..\movie\keisuke_kento\usiro\after\220707_03.mp4,2
940,757,975,592,3.7,4.9,4.8,3.66,948,824,900,608,0,1668,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1004,731,1126,594,3.7,4.9,4.8,3.66,948,824,900,608,0,1975,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
942,759,1024,598,3.7,4.9,4.8,3.66,948,824,900,608,0,2333,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1038,735,1082,593,3.7,4.9,4.8,3.66,948,824,900,608,0,2635,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1036,757,1006,602,3.7,4.9,4.8,3.66,948,824,900,608,0,2956,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1056,757,1014,602,3.7,4.9,4.8,3.66,948,824,900,608,0,3270,..\movie\keisuke_kento\usiro\after\220707_03.mp4,1
1021,742,1033,600,3.7,4.9,4.8,3.66,948,824,900,608,0,3587,..\movie\keisuke_kento\usiro\after\220707_03.mp4,2
990,748,1053,589,3.7,4.9,4.8,3.66,948,824,900,608,0,3891,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
910,753,1022,595,3.7,4.9,4.8,3.66,948,824,900,608,0,4208,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1075,746,1037,602,3.7,4.9,4.8,3.66,948,824,900,608,0,4522,..\movie\keisuke_kento\usiro\after\220707_03.mp4,1
1163,746,1038,609,3.7,4.9,4.8,3.66,948,824,900,608,0,4828,..\movie\keisuke_kento\usiro\after\220707_03.mp4,1
1076,759,1029,600,3.7,4.9,4.8,3.66,948,824,900,608,0,5190,..\movie\keisuke_kento\usiro\after\220707_03.mp4,2
985,755,1002,592,3.7,4.9,4.8,3.66,948,824,900,608,0,5525,..\movie\keisuke_kento\usiro\after\220707_03.mp4,2
920,750,1050,589,3.7,4.9,4.8,3.66,948,824,900,608,0,5858,..\movie\keisuke_kento\usiro\after\220707_03.mp4,0
1030,741,1051,597,3.7,4.9,4.8,3.66,948,824,900,608,0,6189,..\movie\keisuke_kento\usiro\after\220707_03.mp4,2
