usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1011,697,1154,638,3.7,4.9,4.8,3.66,973,806,894,652,1,167,..\movie\riku_kento\usiro\after\220617_03.mp4,0
1096,725,1060,638,3.7,4.9,4.8,3.66,973,806,894,652,1,553,..\movie\riku_kento\usiro\after\220617_03.mp4,1
953,719,1064,631,3.7,4.9,4.8,3.66,973,806,894,652,1,942,..\movie\riku_kento\usiro\after\220617_03.mp4,0
901,732,1004,631,3.7,4.9,4.8,3.66,973,806,894,652,1,1331,..\movie\riku_kento\usiro\after\220617_03.mp4,0
1137,707,1110,636,3.7,4.9,4.8,3.66,973,806,894,652,1,1715,..\movie\riku_kento\usiro\after\220617_03.mp4,1
1174,750,992,638,3.7,4.9,4.8,3.66,973,806,894,652,1,2084,..\movie\riku_kento\usiro\after\220617_03.mp4,1
1078,760,954,642,3.7,4.9,4.8,3.66,973,806,894,652,1,2491,..\movie\riku_kento\usiro\after\220617_03.mp4,1
908,757,943,630,3.7,4.9,4.8,3.66,973,806,894,652,1,2872,..\movie\riku_kento\usiro\after\220617_03.mp4,0
1026,757,975,637,3.7,4.9,4.8,3.66,973,806,894,652,1,3265,..\movie\riku_kento\usiro\after\220617_03.mp4,1
1123,773,930,644,3.7,4.9,4.8,3.66,973,806,894,652,1,3633,..\movie\riku_kento\usiro\after\220617_03.mp4,1
970,746,971,613,3.7,4.9,4.8,3.66,973,806,894,652,1,4006,..\movie\riku_kento\usiro\after\220617_03.mp4,0
1002,731,1032,640,3.7,4.9,4.8,3.66,973,806,894,652,1,4381,..\movie\riku_kento\usiro\after\220617_03.mp4,2
1015,740,969,634,3.7,4.9,4.8,3.66,973,806,894,652,1,4775,..\movie\riku_kento\usiro\after\220617_03.mp4,2
1042,752,995,637,3.7,4.9,4.8,3.66,973,806,894,652,1,5138,..\movie\riku_kento\usiro\after\220617_03.mp4,1
1127,761,939,640,3.7,4.9,4.8,3.66,973,806,894,652,1,5497,..\movie\riku_kento\usiro\after\220617_03.mp4,1
959,745,1000,635,3.7,4.9,4.8,3.66,973,806,894,652,1,5876,..\movie\riku_kento\usiro\after\220617_03.mp4,0
996,747,980,634,3.7,4.9,4.8,3.66,973,806,894,652,1,6261,..\movie\riku_kento\usiro\after\220617_03.mp4,0
1182,748,979,650,3.7,4.9,4.8,3.66,973,806,894,652,1,6625,..\movie\riku_kento\usiro\after\220617_03.mp4,1
948,759,963,632,3.7,4.9,4.8,3.66,973,806,894,652,1,6992,..\movie\riku_kento\usiro\after\220617_03.mp4,0
1179,753,965,644,3.7,4.9,4.8,3.66,973,806,894,652,1,7358,..\movie\riku_kento\usiro\after\220617_03.mp4,1
