usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
991,751,1044,588,3.7,4.9,4.8,3.66,956,824,898,606,1,203,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
980,756,567,597,3.7,4.9,4.8,3.66,956,824,898,606,1,564,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
926,766,907,587,3.7,4.9,4.8,3.66,956,824,898,606,1,904,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
1000,770,970,589,3.7,4.9,4.8,3.66,956,824,898,606,1,1227,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
1134,785,934,598,3.7,4.9,4.8,3.66,956,824,898,606,1,1560,..\movie\riku_kento\usiro\after\220705_03(2).mp4,1
1008,771,974,592,3.7,4.9,4.8,3.66,956,824,898,606,1,1896,..\movie\riku_kento\usiro\after\220705_03(2).mp4,1
898,743,1029,593,3.7,4.9,4.8,3.66,956,824,898,606,1,2221,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
1036,750,1040,590,3.7,4.9,4.8,3.66,956,824,898,606,1,2560,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
940,775,977,590,3.7,4.9,4.8,3.66,956,824,898,606,1,2893,..\movie\riku_kento\usiro\after\220705_03(2).mp4,1
905,765,956,591,3.7,4.9,4.8,3.66,956,824,898,606,1,3263,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
1097,769,987,600,3.7,4.9,4.8,3.66,956,824,898,606,1,3613,..\movie\riku_kento\usiro\after\220705_03(2).mp4,1
918,773,944,590,3.7,4.9,4.8,3.66,956,824,898,606,1,3957,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
917,767,959,579,3.7,4.9,4.8,3.66,956,824,898,606,1,4280,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
1002,785,933,587,3.7,4.9,4.8,3.66,956,824,898,606,1,4601,..\movie\riku_kento\usiro\after\220705_03(2).mp4,2
951,778,951,584,3.7,4.9,4.8,3.66,956,824,898,606,1,4923,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
1161,762,1002,595,3.7,4.9,4.8,3.66,956,824,898,606,1,5269,..\movie\riku_kento\usiro\after\220705_03(2).mp4,1
1047,763,996,592,3.7,4.9,4.8,3.66,956,824,898,606,1,5640,..\movie\riku_kento\usiro\after\220705_03(2).mp4,1
912,769,945,592,3.7,4.9,4.8,3.66,956,824,898,606,1,5971,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
952,756,1017,591,3.7,4.9,4.8,3.66,956,824,898,606,1,6320,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
800,772,952,578,3.7,4.9,4.8,3.66,956,824,898,606,1,6683,..\movie\riku_kento\usiro\after\220705_03(2).mp4,0
