usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1048,754,968,599,3.3,4.9,5.7,4.9,968,807,899,613,0,175,..\movie\riku_kento\usiro\after\220705_01.mp4,2
1161,809,820,611,3.3,4.9,5.7,4.9,968,807,899,613,0,451,..\movie\riku_kento\usiro\after\220705_01.mp4,1
938,813,817,598,3.3,4.9,5.7,4.9,968,807,899,613,0,726,..\movie\riku_kento\usiro\after\220705_01.mp4,0
1047,764,903,598,3.3,4.9,5.7,4.9,968,807,899,613,0,986,..\movie\riku_kento\usiro\after\220705_01.mp4,1
1039,724,1065,592,3.3,4.9,5.7,4.9,968,807,899,613,0,1272,..\movie\riku_kento\usiro\after\220705_01.mp4,1
955,763,952,597,3.3,4.9,5.7,4.9,968,807,899,613,0,1605,..\movie\riku_kento\usiro\after\220705_01.mp4,2
967,757,947,598,3.3,4.9,5.7,4.9,968,807,899,613,0,1930,..\movie\riku_kento\usiro\after\220705_01.mp4,0
961,814,816,600,3.3,4.9,5.7,4.9,968,807,899,613,0,2263,..\movie\riku_kento\usiro\after\220705_01.mp4,0
839,780,901,597,3.3,4.9,5.7,4.9,968,807,899,613,0,2566,..\movie\riku_kento\usiro\after\220705_01.mp4,0
825,787,863,599,3.3,4.9,5.7,4.9,968,807,899,613,0,2849,..\movie\riku_kento\usiro\after\220705_01.mp4,0
1177,788,891,605,3.3,4.9,5.7,4.9,968,807,899,613,0,3161,..\movie\riku_kento\usiro\after\220705_01.mp4,1
932,813,823,592,3.3,4.9,5.7,4.9,968,807,899,613,0,3481,..\movie\riku_kento\usiro\after\220705_01.mp4,0
998,749,971,597,3.3,4.9,5.7,4.9,968,807,899,613,0,3793,..\movie\riku_kento\usiro\after\220705_01.mp4,2
1030,758,951,600,3.3,4.9,5.7,4.9,968,807,899,613,0,4093,..\movie\riku_kento\usiro\after\220705_01.mp4,1
996,745,969,597,3.3,4.9,5.7,4.9,968,807,899,613,0,4396,..\movie\riku_kento\usiro\after\220705_01.mp4,0
954,758,970,597,3.3,4.9,5.7,4.9,968,807,899,613,0,4736,..\movie\riku_kento\usiro\after\220705_01.mp4,0
926,746,971,597,3.3,4.9,5.7,4.9,968,807,899,613,0,5052,..\movie\riku_kento\usiro\after\220705_01.mp4,0
1061,765,938,604,3.3,4.9,5.7,4.9,968,807,899,613,0,5346,..\movie\riku_kento\usiro\after\220705_01.mp4,1
1053,770,913,604,3.3,4.9,5.7,4.9,968,807,899,613,0,5703,..\movie\riku_kento\usiro\after\220705_01.mp4,1
960,778,893,597,3.3,4.9,5.7,4.9,968,807,899,613,0,6015,..\movie\riku_kento\usiro\after\220705_01.mp4,0
