usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
886,742,967,598,3.7,4.9,4.8,3.66,952,802,895,619,1,110,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,0
965,775,891,609,3.7,4.9,4.8,3.66,952,802,895,619,1,420,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
856,764,912,607,3.7,4.9,4.8,3.66,952,802,895,619,1,717,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,0
1076,762,927,614,3.7,4.9,4.8,3.66,952,802,895,619,1,989,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,1
996,767,920,612,3.7,4.9,4.8,3.66,952,802,895,619,1,1345,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
873,775,885,607,3.7,4.9,4.8,3.66,952,802,895,619,1,1636,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,0
1090,763,930,613,3.7,4.9,4.8,3.66,952,802,895,619,1,1921,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,1
927,752,944,606,3.7,4.9,4.8,3.66,952,802,895,619,1,2208,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,0
1009,754,947,608,3.7,4.9,4.8,3.66,952,802,895,619,1,2488,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
1122,822,814,612,3.7,4.9,4.8,3.66,952,802,895,619,1,2764,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,1
908,753,961,611,3.7,4.9,4.8,3.66,952,802,895,619,1,3045,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
886,763,921,605,3.7,4.9,4.8,3.66,952,802,895,619,1,3340,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,0
923,782,880,602,3.7,4.9,4.8,3.66,952,802,895,619,1,3634,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
1051,752,949,605,3.7,4.9,4.8,3.66,952,802,895,619,1,3929,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,1
944,742,993,604,3.7,4.9,4.8,3.66,952,802,895,619,1,4205,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,0
949,783,853,602,3.7,4.9,4.8,3.66,952,802,895,619,1,4509,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,1
991,776,889,608,3.7,4.9,4.8,3.66,952,802,895,619,1,4795,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
1023,797,836,599,3.7,4.9,4.8,3.66,952,802,895,619,1,5100,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,1
986,759,923,607,3.7,4.9,4.8,3.66,952,802,895,619,1,5386,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
975,749,948,609,3.7,4.9,4.8,3.66,952,802,895,619,1,5667,..\movie\anzai_riku\usiro\after\220628_03(2).mp4,2
