usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
909,793,881,655,3.63,3.66,5.3,4.9,947,825,900,659,1,169,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
905,761,1006,632,3.63,3.66,5.3,4.9,947,825,900,659,1,469,..\movie\anzai_riku\usiro\after\220620_02.mp4,0
1008,755,1028,648,3.63,3.66,5.3,4.9,947,825,900,659,1,785,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
915,753,1005,643,3.63,3.66,5.3,4.9,947,825,900,659,1,1074,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
1069,757,1009,653,3.63,3.66,5.3,4.9,947,825,900,659,1,1375,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
996,761,990,641,3.63,3.66,5.3,4.9,947,825,900,659,1,1672,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
872,748,1039,640,3.63,3.66,5.3,4.9,947,825,900,659,1,1971,..\movie\anzai_riku\usiro\after\220620_02.mp4,0
891,785,939,639,3.63,3.66,5.3,4.9,947,825,900,659,1,2286,..\movie\anzai_riku\usiro\after\220620_02.mp4,0
882,799,874,644,3.63,3.66,5.3,4.9,947,825,900,659,1,2581,..\movie\anzai_riku\usiro\after\220620_02.mp4,0
941,760,1001,644,3.63,3.66,5.3,4.9,947,825,900,659,1,2881,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
891,762,977,642,3.63,3.66,5.3,4.9,947,825,900,659,1,3196,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
857,795,909,650,3.63,3.66,5.3,4.9,947,825,900,659,1,3526,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
842,790,906,648,3.63,3.66,5.3,4.9,947,825,900,659,1,3850,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
926,763,968,649,3.63,3.66,5.3,4.9,947,825,900,659,1,4173,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
1024,759,980,640,3.63,3.66,5.3,4.9,947,825,900,659,1,4471,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
964,776,959,643,3.63,3.66,5.3,4.9,947,825,900,659,1,4773,..\movie\anzai_riku\usiro\after\220620_02.mp4,1
907,777,949,652,3.63,3.66,5.3,4.9,947,825,900,659,1,5085,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
891,785,913,650,3.63,3.66,5.3,4.9,947,825,900,659,1,5405,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
904,787,940,644,3.63,3.66,5.3,4.9,947,825,900,659,1,5723,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
804,820,844,641,3.63,3.66,5.3,4.9,947,825,900,659,1,6044,..\movie\anzai_riku\usiro\after\220620_02.mp4,2
