usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
852,810,839,605,3.63,3.66,5.3,4.9,996,817,884,628,0,162,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
873,760,939,606,3.63,3.66,5.3,4.9,996,817,884,628,0,457,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,2
858,814,832,609,3.63,3.66,5.3,4.9,996,817,884,628,0,755,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
969,788,878,614,3.63,3.66,5.3,4.9,996,817,884,628,0,1055,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,2
930,821,816,608,3.63,3.66,5.3,4.9,996,817,884,628,0,1369,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,2
1022,794,867,618,3.63,3.66,5.3,4.9,996,817,884,628,0,1672,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,2
1142,781,925,617,3.63,3.66,5.3,4.9,996,817,884,628,0,1975,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,1
948,768,932,615,3.63,3.66,5.3,4.9,996,817,884,628,0,2304,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
911,792,875,614,3.63,3.66,5.3,4.9,996,817,884,628,0,2630,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
996,798,874,615,3.63,3.66,5.3,4.9,996,817,884,628,0,2958,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
1056,796,865,614,3.63,3.66,5.3,4.9,996,817,884,628,0,3276,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,2
1109,798,878,615,3.63,3.66,5.3,4.9,996,817,884,628,0,3591,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,2
912,778,898,616,3.63,3.66,5.3,4.9,996,817,884,628,0,3899,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
866,772,918,613,3.63,3.66,5.3,4.9,996,817,884,628,0,4226,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
1013,851,773,613,3.63,3.66,5.3,4.9,996,817,884,628,0,4616,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
915,773,914,616,3.63,3.66,5.3,4.9,996,817,884,628,0,4942,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
849,801,852,612,3.63,3.66,5.3,4.9,996,817,884,628,0,5292,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
837,787,909,605,3.63,3.66,5.3,4.9,996,817,884,628,0,5635,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
884,788,876,612,3.63,3.66,5.3,4.9,996,817,884,628,0,5972,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,0
1014,759,969,616,3.63,3.66,5.3,4.9,996,817,884,628,0,6306,..\movie\anzai_riku\usiro\after\220627_02(2).mp4,2
