usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
961,756,986,587,3.7,4.9,4.8,3.66,959,814,902,603,0,138,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
966,784,942,587,3.7,4.9,4.8,3.66,959,814,902,603,0,433,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
1049,747,977,589,3.7,4.9,4.8,3.66,959,814,902,603,0,717,..\movie\anzai_riku\usiro\after\220617_03.mp4,2
1010,741,1037,592,3.7,4.9,4.8,3.66,959,814,902,603,0,984,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
1013,737,1033,597,3.7,4.9,4.8,3.66,959,814,902,603,0,1250,..\movie\anzai_riku\usiro\after\220617_03.mp4,2
888,746,1030,595,3.7,4.9,4.8,3.66,959,814,902,603,0,1527,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
1057,756,991,591,3.7,4.9,4.8,3.66,959,814,902,603,0,1834,..\movie\anzai_riku\usiro\after\220617_03.mp4,2
1232,766,1005,605,3.7,4.9,4.8,3.66,959,814,902,603,0,2116,..\movie\anzai_riku\usiro\after\220617_03.mp4,1
1016,731,1050,593,3.7,4.9,4.8,3.66,959,814,902,603,0,2419,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
941,806,863,594,3.7,4.9,4.8,3.66,959,814,902,603,0,2706,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
947,747,991,588,3.7,4.9,4.8,3.66,959,814,902,603,0,3393,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
964,734,1037,592,3.7,4.9,4.8,3.66,959,814,902,603,0,3990,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
1097,780,897,593,3.7,4.9,4.8,3.66,959,814,902,603,0,4308,..\movie\anzai_riku\usiro\after\220617_03.mp4,2
1019,749,991,594,3.7,4.9,4.8,3.66,959,814,902,603,0,4595,..\movie\anzai_riku\usiro\after\220617_03.mp4,2
970,764,967,588,3.7,4.9,4.8,3.66,959,814,902,603,0,4882,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
1081,744,1041,590,3.7,4.9,4.8,3.66,959,814,902,603,0,5165,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
963,744,996,588,3.7,4.9,4.8,3.66,959,814,902,603,0,5484,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
1206,806,870,586,3.7,4.9,4.8,3.66,959,814,902,603,0,5790,..\movie\anzai_riku\usiro\after\220617_03.mp4,1
1052,730,1053,600,3.7,4.9,4.8,3.66,959,814,902,603,0,6096,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
1064,739,1060,598,3.7,4.9,4.8,3.66,959,814,902,603,0,6410,..\movie\anzai_riku\usiro\after\220617_03.mp4,0
