usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1021,749,969,614,3.3,4.9,5.7,4.9,985,794,894,622,0,215,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
1053,766,853,608,3.3,4.9,5.7,4.9,985,794,894,622,0,580,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
983,742,959,609,3.3,4.9,5.7,4.9,985,794,894,622,0,970,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
831,780,880,603,3.3,4.9,5.7,4.9,985,794,894,622,0,1333,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
912,755,921,603,3.3,4.9,5.7,4.9,985,794,894,622,0,1659,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
927,742,955,608,3.3,4.9,5.7,4.9,985,794,894,622,0,2003,..\movie\keisuke_kento\usiro\after\220614_01.mp4,2
1142,729,1017,617,3.3,4.9,5.7,4.9,985,794,894,622,0,2342,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
859,730,986,614,3.3,4.9,5.7,4.9,985,794,894,622,0,2691,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
1007,739,973,614,3.3,4.9,5.7,4.9,985,794,894,622,0,3018,..\movie\keisuke_kento\usiro\after\220614_01.mp4,2
1138,746,965,605,3.3,4.9,5.7,4.9,985,794,894,622,0,3358,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
1190,746,938,611,3.3,4.9,5.7,4.9,985,794,894,622,0,3698,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
1203,760,914,618,3.3,4.9,5.7,4.9,985,794,894,622,0,4024,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
1062,751,918,614,3.3,4.9,5.7,4.9,985,794,894,622,0,4336,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
935,769,904,608,3.3,4.9,5.7,4.9,985,794,894,622,0,4672,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
1002,751,969,626,3.3,4.9,5.7,4.9,985,794,894,622,0,4991,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
1069,733,1023,613,3.3,4.9,5.7,4.9,985,794,894,622,0,5353,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
1016,773,924,622,3.3,4.9,5.7,4.9,985,794,894,622,0,5690,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
887,735,983,609,3.3,4.9,5.7,4.9,985,794,894,622,0,6031,..\movie\keisuke_kento\usiro\after\220614_01.mp4,0
1113,773,883,612,3.3,4.9,5.7,4.9,985,794,894,622,0,6332,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
1002,728,1001,608,3.3,4.9,5.7,4.9,985,794,894,622,0,6607,..\movie\keisuke_kento\usiro\after\220614_01.mp4,1
