usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target,raw_x,raw_y,raw_z,offset_x,offset_z,court_x,court_z
929,750,967,588,3.7,4.9,4.8,3.66,972,808,904,605,0,171,..\movie\keisuke_kento\usiro\after\220617_03.mp4,2,-0.17754470648015044,0.1144727006540908,0.10881228432484423,-0.02715808838349927,-0.4227005641352185,4.349613381903349,4.531512848460062
973,753,987,588,3.7,4.9,4.8,3.66,972,808,904,605,0,525,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.020852262179664408,0.106758242193266,0.2791509538837863,0.0,0.0,4.5063058262038345,4.701851518019005
1163,749,989,593,3.7,4.9,4.8,3.66,972,808,904,605,0,892,..\movie\keisuke_kento\usiro\after\220617_03.mp4,1,0.6313135094379853,0.06449233147755427,0.3092211111957135,0.0,0.0,5.158471597821484,4.731921675330932
995,741,1033,595,3.7,4.9,4.8,3.66,972,808,904,605,0,1244,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,0.05141532150893085,0.03238706732568728,0.6715193745875827,0.0,0.0,4.57857340989243,5.0942199387228015
1130,755,935,588,3.7,4.9,4.8,3.66,972,808,904,605,0,1651,..\movie\keisuke_kento\usiro\after\220617_03.mp4,1,0.559591997073785,0.1274371649709721,-0.1670305692824549,0.0,0.0,5.086750085457284,4.255669994852764
1009,755,976,591,3.7,4.9,4.8,3.66,972,808,904,605,0,2021,..\movie\keisuke_kento\usiro\after\220617_03.mp4,2,0.10490386315261693,0.10075861460843978,0.18770481835821753,0.0,0.0,4.632061951536116,4.610405382493436
1047,764,932,589,3.7,4.9,4.8,3.66,972,808,904,605,0,2410,..\movie\keisuke_kento\usiro\after\220617_03.mp4,2,0.2527920137291184,0.146611284548537,-0.1895200758885163,0.0,0.0,4.779950102112617,4.233180488246703
918,741,995,585,3.7,4.9,4.8,3.66,972,808,904,605,0,2786,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.20833206960400769,0.09823929763579116,0.3423873117911756,0.0,0.0,4.318826018779491,4.765087875926394
904,734,1028,591,3.7,4.9,4.8,3.66,972,808,904,605,0,3153,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.24423067689384093,0.04660675410064734,0.6164132742479856,0.0,0.0,4.282927411489658,5.039113838383204
928,748,999,588,3.7,4.9,4.8,3.66,972,808,904,605,0,3529,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.17319287993015683,0.09498255306019024,0.37669933286635027,0.0,0.0,4.353965208453342,4.799399897001569
1194,761,970,593,3.7,4.9,4.8,3.66,972,808,904,605,0,3899,..\movie\keisuke_kento\usiro\after\220617_03.mp4,1,0.7583993311585913,0.09324986126095257,0.14254674911902399,0.0,0.0,5.285557419542091,4.565247313254242
848,739,1024,591,3.7,4.9,4.8,3.66,972,808,904,605,0,4259,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.4295674485992288,0.060461935064162434,0.5756193615539035,0.0,0.0,4.09759063978427,4.998319925689122
956,737,989,585,3.7,4.9,4.8,3.66,972,808,904,605,0,4684,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.07928032871986292,0.09191905900200241,0.294888965674801,0.0,0.0,4.447877759663636,4.717589529810019
671,799,937,588,3.7,4.9,4.8,3.66,972,808,904,605,0,5078,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-1.1358470070833528,0.23621622793441524,-0.1328408706196137,0.0,0.0,3.391311081300146,4.289859693515605
1194,788,910,593,3.7,4.9,4.8,3.66,972,808,904,605,0,5511,..\movie\keisuke_kento\usiro\after\220617_03.mp4,1,0.8249728606641753,0.17772821215378778,-0.39357545259804916,0.0,0.0,5.352130949047675,4.029125111537169
1054,758,968,591,3.7,4.9,4.8,3.66,972,808,904,605,0,5940,..\movie\keisuke_kento\usiro\after\220617_03.mp4,1,0.26539718910678073,0.1072549351485878,0.12075428158455176,0.0,0.0,4.79255527749028,4.54345484571977
1086,774,930,592,3.7,4.9,4.8,3.66,972,808,904,605,0,6334,..\movie\keisuke_kento\usiro\after\220617_03.mp4,1,0.39906220662196706,0.15084424998714385,-0.20877436402460936,0.0,0.0,4.926220295005466,4.213926200110609
1034,763,941,583,3.7,4.9,4.8,3.66,972,808,904,605,0,6700,..\movie\keisuke_kento\usiro\after\220617_03.mp4,2,0.20195802711233,0.16660408803828122,-0.11159623371957367,0.0,0.0,4.729116115495829,4.3111043304156444
978,757,945,590,3.7,4.9,4.8,3.66,972,808,904,605,0,7078,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.0038205063931069,0.12682309273938827,-0.07618304128443038,0.0,0.0,4.5233375819903925,4.346517522850788
890,770,919,586,3.7,4.9,4.8,3.66,972,808,904,605,0,7471,..\movie\keisuke_kento\usiro\after\220617_03.mp4,0,-0.3364006646549555,0.18727710972628794,-0.2896456446357116,0.0,0.0,4.190757423728543,4.133054919499507
