usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1047,742,1052,601,3.3,4.9,5.7,4.9,949,824,900,609,0,138,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
932,742,1088,594,3.3,4.9,5.7,4.9,949,824,900,609,0,437,..\movie\keisuke_kento\usiro\after\220707_01.mp4,2
973,743,1065,595,3.3,4.9,5.7,4.9,949,824,900,609,0,741,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
1030,749,1034,602,3.3,4.9,5.7,4.9,949,824,900,609,0,1059,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
1056,756,984,596,3.3,4.9,5.7,4.9,949,824,900,609,0,1372,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
850,745,1056,593,3.3,4.9,5.7,4.9,949,824,900,609,0,1697,..\movie\keisuke_kento\usiro\after\220707_01.mp4,0
968,745,1063,595,3.3,4.9,5.7,4.9,949,824,900,609,0,2013,..\movie\keisuke_kento\usiro\after\220707_01.mp4,0
948,729,1077,591,3.3,4.9,5.7,4.9,949,824,900,609,0,2358,..\movie\keisuke_kento\usiro\after\220707_01.mp4,2
794,737,1053,585,3.3,4.9,5.7,4.9,949,824,900,609,0,2707,..\movie\keisuke_kento\usiro\after\220707_01.mp4,0
891,732,1104,593,3.3,4.9,5.7,4.9,949,824,900,609,0,3035,..\movie\keisuke_kento\usiro\after\220707_01.mp4,0
1053,750,1044,601,3.3,4.9,5.7,4.9,949,824,900,609,0,3364,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
933,741,1084,593,3.3,4.9,5.7,4.9,949,824,900,609,0,3699,..\movie\keisuke_kento\usiro\after\220707_01.mp4,0
993,747,1024,588,3.3,4.9,5.7,4.9,949,824,900,609,0,4034,..\movie\keisuke_kento\usiro\after\220707_01.mp4,2
857,752,1035,591,3.3,4.9,5.7,4.9,949,824,900,609,0,4357,..\movie\keisuke_kento\usiro\after\220707_01.mp4,0
943,744,1064,596,3.3,4.9,5.7,4.9,949,824,900,609,0,4682,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
986,743,1036,594,3.3,4.9,5.7,4.9,949,824,900,609,0,5021,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
1042,733,1073,596,3.3,4.9,5.7,4.9,949,824,900,609,0,5371,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
1002,749,1063,595,3.3,4.9,5.7,4.9,949,824,900,609,0,5709,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
982,738,1073,598,3.3,4.9,5.7,4.9,949,824,900,609,0,6160,..\movie\keisuke_kento\usiro\after\220707_01.mp4,0
1019,737,1064,598,3.3,4.9,5.7,4.9,949,824,900,609,0,6511,..\movie\keisuke_kento\usiro\after\220707_01.mp4,1
