usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
946,758,966,624,3.3,4.9,5.7,4.9,1000,820,889,624,1,131,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,0
1222,776,956,623,3.3,4.9,5.7,4.9,1000,820,889,624,1,395,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
975,747,966,604,3.3,4.9,5.7,4.9,1000,820,889,624,1,685,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,0
1095,767,964,607,3.3,4.9,5.7,4.9,1000,820,889,624,1,961,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,2
925,778,935,607,3.3,4.9,5.7,4.9,1000,820,889,624,1,1232,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,0
1111,780,944,617,3.3,4.9,5.7,4.9,1000,820,889,624,1,1516,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,2
788,747,986,613,3.3,4.9,5.7,4.9,1000,820,889,624,1,1803,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,0
923,766,981,619,3.3,4.9,5.7,4.9,1000,820,889,624,1,2127,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,2
931,775,954,603,3.3,4.9,5.7,4.9,1000,820,889,624,1,2425,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
968,758,956,617,3.3,4.9,5.7,4.9,1000,820,889,624,1,2727,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
916,762,960,612,3.3,4.9,5.7,4.9,1000,820,889,624,1,3050,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,2
1133,801,884,612,3.3,4.9,5.7,4.9,1000,820,889,624,1,3380,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
1062,788,912,618,3.3,4.9,5.7,4.9,1000,820,889,624,1,3707,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,2
1065,782,920,620,3.3,4.9,5.7,4.9,1000,820,889,624,1,4031,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
1155,786,915,620,3.3,4.9,5.7,4.9,1000,820,889,624,1,4365,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
1096,775,933,610,3.3,4.9,5.7,4.9,1000,820,889,624,1,4692,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
1022,784,909,621,3.3,4.9,5.7,4.9,1000,820,889,624,1,5043,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
936,801,883,613,3.3,4.9,5.7,4.9,1000,820,889,624,1,5350,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
1138,794,894,621,3.3,4.9,5.7,4.9,1000,820,889,624,1,5670,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
1116,786,901,617,3.3,4.9,5.7,4.9,1000,820,889,624,1,5982,..\movie\anzai_hinata\usiro\after\220627_01(2).mp4,1
