usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
857,756,968,641,3.63,3.66,5.3,4.9,961,807,901,659,1,153,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,2
1016,745,988,641,3.63,3.66,5.3,4.9,961,807,901,659,1,465,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,1
809,773,908,644,3.63,3.66,5.3,4.9,961,807,901,659,1,808,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,0
949,743,1009,638,3.63,3.66,5.3,4.9,961,807,901,659,1,1168,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,2
906,762,944,647,3.63,3.66,5.3,4.9,961,807,901,659,1,1491,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,2
802,770,909,638,3.63,3.66,5.3,4.9,961,807,901,659,1,1790,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,0
942,736,1023,646,3.63,3.66,5.3,4.9,961,807,901,659,1,2127,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,1
905,762,957,642,3.63,3.66,5.3,4.9,961,807,901,659,1,2426,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,1
741,770,914,640,3.63,3.66,5.3,4.9,961,807,901,659,1,2728,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,0
954,766,930,650,3.63,3.66,5.3,4.9,961,807,901,659,1,3062,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,2
1064,750,982,649,3.63,3.66,5.3,4.9,961,807,901,659,1,3378,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,1
1037,781,914,652,3.63,3.66,5.3,4.9,961,807,901,659,1,3711,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,1
934,784,896,643,3.63,3.66,5.3,4.9,961,807,901,659,1,4048,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,0
892,745,984,644,3.63,3.66,5.3,4.9,961,807,901,659,1,4353,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,2
905,737,989,651,3.63,3.66,5.3,4.9,961,807,901,659,1,4680,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,0
935,753,965,640,3.63,3.66,5.3,4.9,961,807,901,659,1,5016,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,2
914,751,988,642,3.63,3.66,5.3,4.9,961,807,901,659,1,5350,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,0
1077,778,902,651,3.63,3.66,5.3,4.9,961,807,901,659,1,5685,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,1
1013,750,1006,644,3.63,3.66,5.3,4.9,961,807,901,659,1,5995,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,1
916,772,930,643,3.63,3.66,5.3,4.9,961,807,901,659,1,6324,..\movie\hinata_keisuke\usiro\after\220620_02.mp4,0
