usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
835,767,962,588,3.63,3.66,5.3,4.9,956,818,899,610,0,140,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
937,767,967,601,3.63,3.66,5.3,4.9,956,818,899,610,0,423,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
873,808,892,589,3.63,3.66,5.3,4.9,956,818,899,610,0,700,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
936,776,930,596,3.63,3.66,5.3,4.9,956,818,899,610,0,970,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
996,785,936,598,3.63,3.66,5.3,4.9,956,818,899,610,0,1221,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,1
761,794,888,598,3.63,3.66,5.3,4.9,956,818,899,610,0,1500,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
1030,762,950,598,3.63,3.66,5.3,4.9,956,818,899,610,0,1803,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
870,770,926,580,3.63,3.66,5.3,4.9,956,818,899,610,0,2104,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
1013,763,961,598,3.63,3.66,5.3,4.9,956,818,899,610,0,2396,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
906,797,884,596,3.63,3.66,5.3,4.9,956,818,899,610,0,2695,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
890,781,902,598,3.63,3.66,5.3,4.9,956,818,899,610,0,2993,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
995,769,927,600,3.63,3.66,5.3,4.9,956,818,899,610,0,3263,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,1
888,817,860,591,3.63,3.66,5.3,4.9,956,818,899,610,0,3574,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
835,827,819,592,3.63,3.66,5.3,4.9,956,818,899,610,0,3885,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
1041,801,875,598,3.63,3.66,5.3,4.9,956,818,899,610,0,4182,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,1
834,793,898,594,3.63,3.66,5.3,4.9,956,818,899,610,0,4488,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
953,833,825,590,3.63,3.66,5.3,4.9,956,818,899,610,0,4803,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
957,808,852,600,3.63,3.66,5.3,4.9,956,818,899,610,0,5117,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
800,811,845,585,3.63,3.66,5.3,4.9,956,818,899,610,0,5441,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,0
943,798,901,596,3.63,3.66,5.3,4.9,956,818,899,610,0,5767,..\movie\hinata_keisuke\usiro\after\220707_02(2).mp4,2
