usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
1067,781,949,606,3.63,3.66,5.3,4.9,956,827,899,615,1,176,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
972,779,950,600,3.63,3.66,5.3,4.9,956,827,899,615,1,480,..\movie\keisuke_riku\usiro\after\220620_02.mp4,2
991,789,929,598,3.63,3.66,5.3,4.9,956,827,899,615,1,795,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
969,758,1023,601,3.63,3.66,5.3,4.9,956,827,899,615,1,1101,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
960,762,1003,600,3.63,3.66,5.3,4.9,956,827,899,615,1,1412,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
879,873,937,600,3.63,3.66,5.3,4.9,956,827,899,615,1,1719,..\movie\keisuke_riku\usiro\after\220620_02.mp4,0
1042,792,926,605,3.63,3.66,5.3,4.9,956,827,899,615,1,2014,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
926,754,1033,598,3.63,3.66,5.3,4.9,956,827,899,615,1,2294,..\movie\keisuke_riku\usiro\after\220620_02.mp4,0
899,777,984,600,3.63,3.66,5.3,4.9,956,827,899,615,1,2602,..\movie\keisuke_riku\usiro\after\220620_02.mp4,0
942,776,962,602,3.63,3.66,5.3,4.9,956,827,899,615,1,2909,..\movie\keisuke_riku\usiro\after\220620_02.mp4,2
952,802,893,593,3.63,3.66,5.3,4.9,956,827,899,615,1,3206,..\movie\keisuke_riku\usiro\after\220620_02.mp4,2
885,795,926,595,3.63,3.66,5.3,4.9,956,827,899,615,1,3487,..\movie\keisuke_riku\usiro\after\220620_02.mp4,2
1026,768,967,601,3.63,3.66,5.3,4.9,956,827,899,615,1,3789,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
902,785,920,603,3.63,3.66,5.3,4.9,956,827,899,615,1,4093,..\movie\keisuke_riku\usiro\after\220620_02.mp4,0
1045,763,998,596,3.63,3.66,5.3,4.9,956,827,899,615,1,4398,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
988,820,945,598,3.63,3.66,5.3,4.9,956,827,899,615,1,4694,..\movie\keisuke_riku\usiro\after\220620_02.mp4,2
1122,772,973,597,3.63,3.66,5.3,4.9,956,827,899,615,1,4990,..\movie\keisuke_riku\usiro\after\220620_02.mp4,1
994,792,908,601,3.63,3.66,5.3,4.9,956,827,899,615,1,5285,..\movie\keisuke_riku\usiro\after\220620_02.mp4,0
762,802,876,593,3.63,3.66,5.3,4.9,956,827,899,615,1,5578,..\movie\keisuke_riku\usiro\after\220620_02.mp4,0
847,771,949,596,3.63,3.66,5.3,4.9,956,827,899,615,1,5888,..\movie\keisuke_riku\usiro\after\220620_02.mp4,2
