usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target
982,745,922,604,3.7,4.9,4.8,3.66,954,802,898,617,0,152,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,2
932,729,994,599,3.7,4.9,4.8,3.66,954,802,898,617,0,464,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
972,724,903,606,3.7,4.9,4.8,3.66,954,802,898,617,0,754,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
895,740,1041,609,3.7,4.9,4.8,3.66,954,802,898,617,0,1435,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
1083,717,995,604,3.7,4.9,4.8,3.66,954,802,898,617,0,1725,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,2
1052,725,926,611,3.7,4.9,4.8,3.66,954,802,898,617,0,1996,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,2
852,735,983,593,3.7,4.9,4.8,3.66,954,802,898,617,0,2275,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
1027,741,1000,602,3.7,4.9,4.8,3.66,954,802,898,617,0,2533,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
1030,741,1021,603,3.7,4.9,4.8,3.66,954,802,898,617,0,2786,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
923,714,947,600,3.7,4.9,4.8,3.66,954,802,898,617,0,3087,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
898,719,1001,600,3.7,4.9,4.8,3.66,954,802,898,617,0,3401,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
949,746,1013,604,3.7,4.9,4.8,3.66,954,802,898,617,0,3713,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,2
998,744,978,588,3.7,4.9,4.8,3.66,954,802,898,617,0,4005,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,2
941,721,995,603,3.7,4.9,4.8,3.66,954,802,898,617,0,4348,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
1007,763,973,599,3.7,4.9,4.8,3.66,954,802,898,617,0,4637,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,2
1029,730,975,604,3.7,4.9,4.8,3.66,954,802,898,617,0,4934,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,2
935,716,975,601,3.7,4.9,4.8,3.66,954,802,898,617,0,5228,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
908,734,943,607,3.7,4.9,4.8,3.66,954,802,898,617,0,5501,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
936,718,962,594,3.7,4.9,4.8,3.66,954,802,898,617,0,5780,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,0
1084,739,1032,604,3.7,4.9,4.8,3.66,954,802,898,617,0,6087,..\movie\anzai_kento\usiro\after\220628_03(2).mp4,1
