usiro_x,usiro_y,yoko_x,yoko_y,player1_x,player1_y,player2_x,player2_y,offset_usiro_x,offset_usiro_y,offset_yoko_x,offset_yoko_y,judge,stop_time,movie_path,target,raw_x,raw_y,raw_z,offset_x,offset_z,court_x,court_z
963,768,932,597,3.7,4.9,4.8,3.66,952,801,900,617,0,188,..\movie\anzai_kento\usiro\after\220628_03.MP4,2,-0.05965245608138036,0.12540135770822913,-0.18555997936774185,-0.1047431208228489,-0.4541050365047369,4.545090664741468,4.268545057136995
865,737,960,605,3.7,4.9,4.8,3.66,952,801,900,617,0,482,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.40850744119403465,0.0282718071319422,0.04943772224633242,0.0,0.0,4.196235679628814,4.5035427587510695
1032,736,989,607,3.7,4.9,4.8,3.66,952,801,900,617,0,783,..\movie\anzai_kento\usiro\after\220628_03.MP4,2,0.18201199604844023,-0.009296557448021941,0.30015903617215445,0.0,0.0,4.786755116871289,4.754264072676891
927,734,992,601,3.7,4.9,4.8,3.66,952,801,900,617,0,1099,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.17835084672410365,0.019772628953383234,0.3179932252558783,0.0,0.0,4.426392274098745,4.772098261760615
1050,743,995,608,3.7,4.9,4.8,3.66,952,801,900,617,0,1386,..\movie\anzai_kento\usiro\after\220628_03.MP4,1,0.24171365138761036,-0.005976045639163822,0.3530203145161581,0.0,0.0,4.846456772210459,4.807125351020895
927,723,1006,604,3.7,4.9,4.8,3.66,952,801,900,617,0,1655,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.17482561511184644,-0.01792949916399752,0.43524356743564235,0.0,0.0,4.4299175057110025,4.8893486039403795
1045,706,1041,605,3.7,4.9,4.8,3.66,952,801,900,617,0,1951,..\movie\anzai_kento\usiro\after\220628_03.MP4,2,0.20965247144631688,-0.07404386797976215,0.7474511010382502,0.0,0.0,4.8143955922691655,5.201556137542987
1049,723,1022,603,3.7,4.9,4.8,3.66,952,801,900,617,0,2244,..\movie\anzai_kento\usiro\after\220628_03.MP4,2,0.22893330133869066,-0.03027431560971996,0.5849766611442812,0.0,0.0,4.83367642216154,5.039081697649018
875,771,914,607,3.7,4.9,4.8,3.66,952,801,900,617,0,2536,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.39547394913666434,0.1057484782139922,-0.329666273495534,0.0,0.0,4.209269171686184,4.124438763009203
1096,741,1003,613,3.7,4.9,4.8,3.66,952,801,900,617,0,2809,..\movie\anzai_kento\usiro\after\220628_03.MP4,1,0.393474102434362,-0.03896426705308687,0.42618163328156033,0.0,0.0,4.99821722325721,4.880286669786297
1110,726,1049,612,3.7,4.9,4.8,3.66,952,801,900,617,0,3100,..\movie\anzai_kento\usiro\after\220628_03.MP4,1,0.4102405409066952,-0.08148981388063066,0.8271600264198998,0.0,0.0,5.014983661729544,5.2812650629246365
923,732,1020,603,3.7,4.9,4.8,3.66,952,801,900,617,0,3391,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.18448022558806842,-0.004716347454586947,0.5520495335322633,0.0,0.0,4.420262895234781,5.006154570037
813,762,919,600,3.7,4.9,4.8,3.66,952,801,900,617,0,3682,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.6267339143318387,0.11952998555862138,-0.2837910005943041,0.0,0.0,3.97800920649101,4.170314035910433
933,749,959,607,3.7,4.9,4.8,3.66,952,801,900,617,0,3975,..\movie\anzai_kento\usiro\after\220628_03.MP4,2,-0.16513374843425455,0.03642672872002468,0.041904515560542505,0.0,0.0,4.4396093723885945,4.49600955206528
973,733,1007,597,3.7,4.9,4.8,3.66,952,801,900,617,0,4282,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.020261418015515523,0.024577282220198022,0.4483336201823207,0.0,0.0,4.5844817028073335,4.902438656687058
991,745,949,617,3.7,4.9,4.8,3.66,952,801,900,617,0,4587,..\movie\anzai_kento\usiro\after\220628_03.MP4,2,0.04345554459376992,-0.013351933123700806,-0.04244697128886085,0.0,0.0,4.6481986654166185,4.411658065215876
948,737,1024,605,3.7,4.9,4.8,3.66,952,801,900,617,0,4887,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.10152969656818872,-0.008785271653837358,0.5888512576936704,0.0,0.0,4.50321342425466,5.042956294198407
1154,741,1023,614,3.7,4.9,4.8,3.66,952,801,900,617,0,5174,..\movie\anzai_kento\usiro\after\220628_03.MP4,1,0.5703149265374456,-0.05808987923401335,0.6071522552330529,0.0,0.0,5.175058047360294,5.06125729173779
876,727,1010,602,3.7,4.9,4.8,3.66,952,801,900,617,0,5489,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.3444725919884461,-0.0006190426836477478,0.4632471688889346,0.0,0.0,4.260270528834403,4.917352205393671
872,721,1037,603,3.7,4.9,4.8,3.66,952,801,900,617,0,5780,..\movie\anzai_kento\usiro\after\220628_03.MP4,0,-0.3440321088052577,-0.02632251362304498,0.6866057206728144,0.0,0.0,4.260711012017591,5.140710757177551
